cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile,crop_x,crop_y
7744,2506,942,2505.83,942.33,-4.233333,70.583333,72,19.98,8.48,36.16,16.24,28.74,56.95,633.31,74.78,easy,1626.5,1826.69
7745,2515,945,2514.98,944.76,-4.475789,71.497895,95,34.64,13.46,56.35,25.9,40.56,65.94,733.21,60.15,moderate,1684.27,1842.0
7746,2524,941,2524.79,941.25,-4.12459,72.478689,122,116.45,6.63,469.56,54.49,310.66,66.02,734.18,51.28,rough,1746.22,1819.82
7747,2535,947,2534.76,946.83,-4.682576,73.475758,132,265.6,151.79,443.23,71.16,271.52,55.68,619.15,52.35,rough,1809.2,1855.06
7748,2543,941,2543.6,941.69,-4.168992,74.35969,129,383.26,206.05,783.21,73.26,399.09,48.68,541.38,48.18,rough,1865.04,1822.62
7749,2556,944,2555.37,943.99,-4.398519,75.537037,135,505.92,286.63,852.23,76.83,498.35,36.95,410.9,45.19,rough,1939.41,1837.12
7750,2566,944,2565.39,945.29,-4.528571,76.538961,77,745.49,555.98,967.73,75.75,408.13,27.34,304.01,47.29,rough,2002.7,1845.33
7751,2572,946,2574.13,945.93,-4.593443,77.413115,122,668.26,291.38,955.43,76.7,529.44,19.51,216.98,44.47,rough,2057.92,1849.43
7752,2587,942,2585.98,943.21,-4.321212,78.597727,132,278.83,-0.19,653.32,78.69,597.81,11.66,129.62,45.06,rough,2132.74,1832.24
7753,2596,945,2595.31,944.35,-4.434884,79.531395,86,142.6,-57.09,569.1,66.21,546.15,4.75,52.86,47.89,rough,2191.72,1839.42
7754,2604,944,2605.63,944.32,-4.431579,80.563158,76,172.66,-69.01,700.38,75.04,644.48,2.26,25.17,44.83,rough,2256.9,1839.21
7755,2617,941,2615.36,941.79,-4.178571,81.535714,70,344.72,-30.93,880.9,80.47,837.36,6.2,68.94,37.6,severe,2318.33,1823.23
7756,2621,945,2620.85,945.69,-4.569231,82.084615,65,324.82,-60.46,752.0,77.64,794.15,5.06,56.26,39.13,severe,2353.0,1847.9
7757,2631,944,2631.32,944.76,-4.47619,83.131746,63,88.53,-63.04,177.94,70.77,1155.31,4.28,47.56,37.22,severe,2419.15,1842.03
7758,2643,943,2642.36,944.0,-4.4,84.236207,58,77.68,-359.92,530.93,81.81,2293.4,2.11,23.47,37.42,severe,2488.91,1837.21
7759,2659,949,2658.29,950.14,-5.014286,85.828571,7,46.22,-316.87,312.68,87.98,4140.18,1.26,14.02,37.66,severe,2589.5,1876.02
7855,2417,956,2416.83,956.38,-5.638462,61.682692,52,-51.22,-62.17,-33.53,16.0,35.81,3.78,41.98,78.64,easy,1064.27,1915.44
7856,2422,953,2422.86,953.26,-5.326087,62.285507,69,-40.69,-52.76,-31.96,9.94,21.89,7.76,86.32,89.4,easy,1102.35,1895.71
7857,2432,953,2432.75,952.93,-5.292857,63.275397,126,-34.29,-40.76,-10.45,10.87,23.66,15.03,167.19,87.25,easy,1164.87,1893.61
7858,2446,956,2445.66,954.79,-5.478947,64.566165,133,-2.59,-32.77,32.58,30.01,53.01,23.87,265.46,62.76,moderate,1246.41,1905.37
7859,2456,951,2455.55,951.72,-5.171667,65.555,120,-7.52,-15.42,24.77,13.22,30.08,28.24,313.99,82.05,easy,1308.87,1885.96
7860,2465,956,2463.65,956.13,-5.613,66.365,100,-14.33,-20.02,-10.74,3.43,7.92,36.35,404.26,99.33,open,1360.04,1913.84
7861,2471,957,2471.75,956.71,-5.67125,67.175,80,-14.62,-18.97,-10.8,4.55,11.88,41.57,462.23,96.89,easy,1411.2,1917.51
7862,2481,955,2481.57,954.97,-5.496522,68.156522,115,-14.77,-23.09,-6.15,7.31,14.91,47.36,526.68,91.59,easy,1473.2,1906.48
7863,2494,957,2493.44,956.07,-5.606504,69.343902,123,6.04,-12.45,52.62,20.58,53.19,57.12,635.2,66.5,moderate,1548.21,1913.43
7864,2506,951,2505.49,951.4,-5.139583,70.548958,96,25.87,14.22,46.25,22.23,45.13,62.32,692.97,63.39,moderate,1624.33,1883.93
7865,2514,956,2513.32,956.4,-5.64,71.331765,85,25.49,12.45,41.76,17.47,35.59,71.05,790.07,71.44,moderate,1673.77,1915.54
7866,2521,953,2522.15,952.19,-5.219388,72.215306,98,50.82,23.68,186.97,35.91,111.07,67.16,746.82,57.78,rough,1729.58,1888.97
7867,2532,957,2531.46,956.68,-5.66789,73.145872,109,162.87,29.03,332.55,64.45,235.6,57.66,641.18,53.91,rough,1788.37,1917.3
7868,2545,956,2544.67,954.49,-5.448696,74.466957,115,357.4,231.64,512.98,70.47,302.77,44.68,496.84,51.59,rough,1871.82,1903.46
7869,2555,955,2554.45,953.3,-5.32987,75.445455,77,500.85,335.94,721.43,72.1,388.93,35.1,390.28,48.74,rough,1933.62,1895.95
7870,2561,957,2561.89,955.19,-5.51875,76.189062,64,688.37,384.69,919.95,76.69,501.53,27.51,305.87,44.69,rough,1980.6,1907.88
7871,2571,957,2570.74,956.24,-5.624272,77.073786,103,901.75,659.41,1083.87,74.3,437.19,18.68,207.73,46.08,rough,2036.48,1914.55
7872,2582,957,2581.49,954.51,-5.45102,78.14898,98,585.01,113.42,1096.57,82.99,823.74,8.97,99.75,36.48,severe,2104.4,1903.6
7873,2591,956,2590.01,953.79,-5.378873,79.001408,71,8.55,-61.14,167.93,67.4,519.5,3.62,40.24,49.55,rough,2158.24,1899.05
7874,2600,951,2597.52,951.69,-5.168966,79.751724,29,53.04,-62.91,275.31,73.3,403.96,2.24,24.93,52.98,rough,2205.64,1885.79
7875,2614,954,2614.61,951.95,-5.194667,81.461333,75,264.02,-39.8,673.18,82.94,802.88,3.73,41.49,39.29,severe,2313.63,1887.41
7876,2625,951,2625.15,951.97,-5.196512,82.515116,86,533.29,113.11,968.03,83.63,887.94,9.08,100.98,34.77,severe,2380.2,1887.53
7877,2636,951,2636.11,952.05,-5.204505,83.610811,111,397.89,70.24,1004.52,80.78,809.49,9.95,110.68,37.91,severe,2449.41,1888.03
7878,2647,951,2646.57,952.89,-5.289216,84.656863,102,477.41,-112.06,1546.93,84.4,1860.47,5.31,59.03,34.96,severe,2515.48,1893.38
7879,2657,954,2655.61,955.87,-5.587013,85.561039,77,617.01,27.25,1092.94,85.06,1638.47,4.8,53.42,34.21,severe,2572.6,1912.19
7880,2660,952,2660.62,953.57,-5.357143,86.061905,21,124.05,-336.46,451.83,85.6,3365.51,1.69,18.76,37.19,severe,2604.24,1897.67
7981,2417,962,2416.93,963.38,-6.337805,61.692683,82,-42.82,-62.49,-22.83,17.8,40.02,5.8,64.53,75.21,easy,1064.9,1959.62
7982,2427,964,2426.86,963.58,-6.358,62.686,100,-22.91,-35.6,-4.26,12.31,28.45,15.28,169.88,84.56,easy,1127.64,1960.9
7983,2437,963,2436.99,962.95,-6.295192,63.699038,104,-11.14,-36.61,19.04,23.84,49.13,24.3,270.22,63.13,moderate,1191.63,1956.93
7984,2446,965,2445.16,965.75,-6.575309,64.516049,81,-1.54,-13.86,22.73,21.59,37.94,32.01,355.92,66.9,moderate,1243.24,1974.62
7985,2452,966,2453.95,965.55,-6.554918,65.395082,122,-11.89,-15.38,-5.89,6.49,18.44,37.4,415.89,93.58,easy,1298.77,1973.33
7986,2467,966,2466.28,966.87,-6.687402,66.628346,127,-8.76,-13.94,1.94,6.19,13.44,46.53,517.42,93.64,easy,1376.67,1981.7
7987,2477,965,2476.4,965.21,-6.52069,67.64023,87,1.54,-10.74,17.58,15.33,26.6,51.11,568.3,76.94,easy,1440.59,1971.17
7988,2485,966,2486.01,964.8,-6.48,68.60125,80,6.48,-4.89,28.8,15.94,49.03,57.2,636.05,74.73,easy,1501.29,1968.6
7989,2497,964,2496.71,965.05,-6.504762,69.671429,84,76.86,2.86,236.8,54.56,171.53,65.44,727.74,55.87,rough,1568.89,1970.17
7990,2504,962,2504.96,962.36,-6.236283,70.49646,113,55.44,14.88,229.07,46.97,130.99,69.68,774.84,56.97,rough,1621.01,1953.21
7991,2517,966,2516.48,966.01,-6.60122,71.647561,82,37.66,23.21,55.92,25.7,37.35,72.39,804.97,59.8,moderate,1693.72,1976.26
7992,2521,962,2523.27,962.66,-6.265591,72.326882,93,41.45,24.79,84.77,25.99,71.83,65.78,731.52,59.15,moderate,1736.63,1955.06
7993,2537,963,2534.67,964.47,-6.447312,73.466667,93,207.66,45.69,446.44,72.34,376.89,54.47,605.7,49.48,rough,1808.63,1966.54
7994,2541,964,2542.74,965.67,-6.567368,74.273684,95,434.04,222.33,593.63,74.45,381.51,46.51,517.16,48.59,rough,1859.61,1974.12
7995,2553,961,2552.08,962.14,-6.214458,75.208434,83,311.74,225.42,412.87,65.86,263.5,36.97,411.1,53.58,rough,1918.65,1951.83
7996,2561,963,2561.9,963.58,-6.357692,76.189744,78,469.21,325.68,701.75,74.26,429.11,27.23,302.8,48.2,rough,1980.64,1960.88
7997,2574,964,2573.5,965.02,-6.502222,77.35,90,703.81,492.23,1083.35,77.02,460.74,16.02,178.15,46.64,rough,2053.93,1970.01
7998,2582,962,2582.65,962.82,-6.281818,78.265152,66,624.63,-27.26,1032.69,81.29,810.82,6.66,74.02,36.82,severe,2111.74,1956.08
7999,2592,967,2589.56,967.31,-6.730556,78.955556,36,231.2,-48.53,718.2,83.81,991.85,2.47,27.52,36.53,severe,2155.35,1984.43
8000,2617,961,2619.74,960.96,-6.096491,81.973684,57,19.77,-59.55,198.32,69.62,407.55,2.99,33.29,53.01,rough,2345.99,1944.38
8001,2627,961,2627.45,960.59,-6.059375,82.744792,96,235.35,4.79,945.45,73.13,647.13,9.51,105.75,43.91,rough,2394.7,1942.03
8002,2632,967,2632.43,966.19,-6.619118,83.242647,68,284.09,84.14,498.14,76.6,592.6,10.22,113.6,45.28,rough,2426.15,1977.39
8003,2641,963,2641.98,962.12,-6.211538,84.197692,130,603.36,79.9,1059.82,83.1,1060.56,14.61,162.47,33.63,severe,2486.48,1951.64
8004,2656,966,2654.69,964.74,-6.474038,85.469231,104,427.03,105.6,871.54,81.08,914.35,10.4,115.6,34.9,severe,2566.8,1968.22
8005,2664,964,2664.3,964.6,-6.45974,86.42987,77,422.97,-59.83,897.01,81.91,1640.26,3.87,43.06,35.36,severe,2627.48,1967.32
8006,2674,964,2672.0,966.5,-6.65,87.2,30,117.34,-84.96,491.52,83.74,2012.86,2.33,25.95,37.18,severe,2676.13,1979.34
8113,2255,976,2257.67,975.4,-7.54,45.766667,15,-83.26,-161.26,15.02,69.83,448.17,1.0,11.12,51.99,rough,58.9,2035.56
8114,2262,979,2262.0,978.04,-7.803571,46.2,28,-30.36,-168.65,81.26,71.86,334.94,1.08,12.01,55.51,rough,86.27,2052.21
8115,2278,976,2278.07,978.36,-7.835714,47.807143,14,-52.44,-141.78,11.68,74.49,304.06,1.06,11.78,56.47,rough,187.79,2054.24
8116,2284,979,2284.29,979.43,-7.942857,48.428571,7,-69.91,-119.88,-33.13,77.93,439.3,1.0,11.12,52.27,rough,227.04,2061.01
8117,2409,975,2410.24,976.1,-7.609524,61.02381,21,-57.82,-63.56,-50.34,22.35,245.28,1.98,22.06,61.12,moderate,1022.65,2039.95
8118,2413,972,2414.48,971.2,-7.11954,61.448276,87,-45.05,-63.97,-27.52,18.06,66.21,5.33,59.24,73.97,easy,1049.46,2009.0
8119,2426,973,2424.41,973.12,-7.311702,62.441489,94,-16.32,-26.31,39.29,18.47,60.86,14.97,166.51,72.78,easy,1112.2,2021.14
8120,2433,973,2434.49,972.68,-7.267778,63.448889,90,36.37,-6.92,102.15,41.9,103.5,24.34,270.63,60.95,moderate,1175.83,2018.36
8121,2445,977,2444.4,976.61,-7.66129,64.439516,124,0.12,-18.86,100.48,29.61,70.65,33.09,367.97,61.6,moderate,1238.41,2043.22
8122,2455,977,2454.47,975.95,-7.594667,65.446667,75,8.15,-11.06,38.43,27.71,46.86,42.65,474.3,61.65,moderate,1302.03,2039.01
8123,2462,977,2463.53,976.16,-7.615741,66.352778,108,-0.11,-10.61,25.41,19.92,35.21,50.45,560.99,68.67,moderate,1359.26,2040.34
8124,2477,977,2475.77,976.57,-7.657282,67.576699,103,9.67,1.76,23.01,13.0,21.05,59.86,665.7,80.54,easy,1436.58,2042.97
8125,2483,971,2483.08,972.32,-7.232468,68.307792,77,14.51,7.93,21.6,12.26,27.14,60.78,675.89,81.56,easy,1482.76,2016.13
8126,2493,973,2493.48,974.09,-7.409091,69.347934,121,73.25,9.19,185.95,49.52,159.02,69.06,767.97,56.04,rough,1548.46,2027.29
8127,2505,976,2504.53,975.38,-7.537984,70.452713,129,101.51,30.57,257.58,55.78,196.35,77.76,864.66,54.14,rough,1618.25,2035.43
8128,2515,972,2514.41,973.12,-7.312245,71.440816,98,58.34,27.52,159.8,36.61,128.53,75.33,837.62,56.65,rough,1680.66,2021.17
8129,2524,977,2524.15,976.02,-7.601538,72.414615,130,109.79,34.15,363.73,51.26,219.78,66.44,738.82,54.12,rough,1742.17,2039.45
8130,2535,977,2535.26,975.44,-7.544444,73.525641,117,107.98,42.9,312.21,51.26,259.08,55.51,617.25,53.63,rough,1812.35,2035.84
8131,2547,977,2546.62,975.76,-7.575833,74.6625,120,265.03,54.48,438.47,70.96,314.01,44.67,496.68,51.76,rough,1884.17,2037.82
8132,2556,971,2555.62,971.85,-7.18547,75.562393,117,345.11,226.2,458.46,70.06,244.47,34.97,388.88,54.12,rough,1941.01,2013.16
8133,2566,972,2565.18,972.56,-7.25567,76.517526,97,462.7,240.8,774.33,79.19,435.5,26.18,291.17,48.1,rough,2001.34,2017.6
8134,2572,976,2572.8,976.12,-7.611538,77.279808,104,496.21,293.9,798.41,76.31,459.11,20.96,233.05,47.53,rough,2049.5,2040.08
8135,2583,971,2582.8,972.37,-7.237288,78.279661,118,790.16,487.01,1054.47,76.45,610.85,10.61,117.99,41.84,severe,2112.65,2016.44
8136,2594,973,2593.05,975.57,-7.556522,79.305435,92,560.02,-50.47,1111.15,82.75,970.59,4.56,50.66,34.55,severe,2177.45,2036.6
8137,2608,977,2604.88,979.2,-7.92,80.488,25,25.91,-55.87,208.04,73.91,398.6,1.64,18.19,53.34,rough,2252.15,2059.56
8138,2627,973,2626.16,971.38,-7.138182,82.616364,55,29.94,-57.04,188.75,70.84,338.86,2.53,28.15,55.12,rough,2386.59,2010.18
8139,2633,973,2633.59,974.23,-7.422857,83.358571,70,93.14,-49.0,305.33,68.23,470.77,6.15,68.35,50.42,rough,2433.47,2028.16
8140,2642,972,2642.19,971.91,-7.190909,84.219318,88,618.3,84.41,1144.97,81.66,940.36,13.34,148.29,33.63,severe,2487.85,2013.51
8141,2652,973,2651.98,973.35,-7.334694,85.197959,98,835.01,349.46,1190.75,83.57,921.95,14.4,160.09,32.34,severe,2549.66,2022.59
8142,2662,973,2662.45,973.09,-7.309412,86.244706,85,764.07,308.45,1077.33,82.16,737.06,11.1,123.42,38.03,severe,2615.78,2020.99
8143,2673,975,2673.09,975.11,-7.510784,87.308824,102,471.06,-72.64,793.89,82.21,1337.43,5.07,56.33,35.01,severe,2683.0,2033.71
8144,2685,978,2683.38,978.53,-7.85283,88.337736,53,263.14,-30.84,736.61,81.48,1732.19,2.73,30.32,36.34,severe,2747.99,2055.32
8251,2256,983,2258.21,984.58,-8.457895,45.821053,19,-38.96,-98.62,23.62,73.4,367.1,1.02,11.36,54.51,rough,62.33,2093.54
8252,2266,987,2264.69,986.31,-8.630769,46.469231,13,-83.09,-218.26,-14.46,77.13,335.69,1.0,11.12,55.49,rough,103.27,2104.46
8253,2274,984,2274.14,984.12,-8.411765,47.413725,51,17.85,-203.47,213.21,75.22,375.29,1.11,12.33,54.15,rough,162.94,2090.63
8254,2285,985,2283.77,986.0,-8.6,48.376923,13,-10.22,-113.45,95.73,82.09,587.72,1.22,13.54,47.63,rough,223.78,2102.52
8255,2302,989,2302.71,988.57,-8.857143,50.271429,14,-75.12,-126.38,-47.45,63.93,471.49,1.13,12.57,51.26,rough,343.45,2118.76
8256,2324,984,2325.3,986.3,-8.63,52.53,20,-41.89,-101.26,21.4,70.47,418.94,1.14,12.69,52.89,rough,486.12,2104.41
8257,2332,985,2332.48,986.82,-8.681818,53.247727,44,27.58,-113.68,342.87,76.72,1051.5,1.75,19.44,37.73,severe,531.45,2107.68
8258,2409,984,2410.55,984.9,-8.489655,61.055172,29,-59.25,-62.58,-54.69,14.69,116.87,1.46,16.24,78.56,easy,1024.63,2095.55
8259,2414,981,2415.22,980.83,-8.082609,61.521739,69,-41.71,-54.99,-27.35,17.11,32.67,5.82,64.71,76.66,easy,1054.1,2069.83
8260,2423,984,2423.01,984.75,-8.475,62.300893,112,-29.99,-44.42,-16.07,17.54,33.72,10.83,120.48,75.54,easy,1103.32,2094.62
8261,2431,981,2432.38,982.24,-8.224348,63.238261,115,1.86,-33.78,105.91,38.85,100.52,20.21,224.69,61.52,moderate,1162.53,2078.79
8262,2446,986,2444.77,986.25,-8.625439,64.477193,114,-16.02,-25.8,4.97,12.98,39.6,31.89,354.64,81.92,easy,1240.79,2104.12
8263,2457,983,2456.77,983.68,-8.368182,65.677273,66,-3.7,-13.46,21.6,25.34,43.52,43.94,488.66,61.72,moderate,1316.59,2087.87
8264,2465,987,2465.88,986.1,-8.609783,66.588043,92,21.42,-9.67,57.52,31.6,59.45,52.95,588.84,60.5,moderate,1374.13,2103.13
8265,2477,985,2476.17,984.87,-8.487234,67.617021,94,14.79,6.03,35.05,13.99,29.18,63.21,702.85,78.32,easy,1439.12,2095.39
8266,2487,985,2486.16,983.6,-8.360417,68.615625,96,22.54,4.58,85.21,27.87,84.62,71.01,789.58,58.51,moderate,1502.2,2087.38
8267,2492,987,2493.24,986.02,-8.602273,69.323864,88,81.26,21.84,192.98,55.37,197.95,77.34,860.06,54.23,rough,1546.94,2102.66
8268,2506,985,2504.54,985.01,-8.50101,70.453535,99,69.03,35.32,165.02,47.59,145.34,83.64,930.09,55.51,rough,1618.3,2096.26
8269,2513,986,2513.94,985.25,-8.52549,71.394118,102,169.71,42.28,476.73,65.21,350.74,78.65,874.56,48.89,rough,1677.71,2097.81
8270,2524,987,2523.49,985.95,-8.595385,72.349231,65,234.56,79.42,469.03,71.58,430.79,69.78,776.0,46.63,rough,1738.04,2102.22
8271,2532,983,2532.94,983.44,-8.34359,73.29359,78,139.75,50.88,405.71,60.67,480.63,60.08,668.09,46.26,rough,1797.7,2086.32
8272,2547,983,2546.19,984.11,-8.410843,74.619277,83,210.07,54.71,640.81,69.69,629.22,48.2,535.95,42.03,rough,1881.44,2090.57
8273,2556,986,2555.62,983.75,-8.375,75.561842,76,397.44,208.13,667.82,77.05,519.53,39.62,440.61,44.96,rough,1940.98,2088.3
8274,2562,987,2563.01,985.12,-8.511905,76.30119,84,640.78,312.91,977.49,80.98,623.73,34.01,378.19,40.72,severe,1987.68,2096.95
8275,2573,985,2572.77,985.12,-8.512264,77.277358,106,537.94,273.16,833.9,76.59,577.37,26.12,290.48,43.27,rough,2049.34,2096.97
8276,2583,986,2583.8,983.72,-8.371818,78.38,110,796.41,625.55,1107.85,74.11,424.27,16.65,185.09,47.21,rough,2118.99,2088.1
8277,2596,986,2595.84,984.55,-8.455462,79.584034,119,590.41,-1.89,1071.51,81.71,786.27,8.9,99.01,37.62,severe,2195.05,2093.39
8278,2607,986,2604.81,985.76,-8.575926,80.481481,54,160.18,-5.29,415.07,76.23,469.91,3.68,40.91,50.23,rough,2251.74,2101.0
8279,2610,982,2608.0,981.54,-8.153846,80.8,13,90.34,-37.69,205.12,78.61,342.75,1.96,21.81,54.7,rough,2271.86,2074.33
8280,2635,984,2636.52,981.65,-8.164583,83.652083,48,-14.51,-69.28,65.48,62.71,258.84,2.66,29.61,57.77,rough,2452.01,2075.01
8281,2645,981,2644.57,981.27,-8.126804,84.456701,97,115.14,-61.45,646.79,72.18,596.32,6.02,66.99,46.4,rough,2502.84,2072.63
8282,2653,984,2653.83,984.19,-8.419048,85.382857,105,111.9,-64.28,626.49,74.63,604.24,4.88,54.3,46.25,rough,2561.34,2091.09
8283,2664,981,2663.27,982.26,-8.225743,86.326733,101,407.32,-60.61,1050.22,80.8,785.95,7.54,83.85,38.75,severe,2620.97,2078.88
8284,2671,985,2671.19,984.25,-8.424658,87.119178,73,160.72,-37.36,500.48,77.8,623.77,5.98,66.54,45.29,rough,2671.02,2091.44
8285,2682,985,2681.99,984.31,-8.431081,88.198649,74,215.37,-118.89,500.92,78.22,698.08,4.66,51.79,42.76,rough,2739.21,2091.85
8286,2693,986,2690.93,986.71,-8.671429,89.092857,42,89.8,-62.96,412.99,79.35,918.06,1.72,19.1,37.38,severe,2795.69,2107.03
8397,2268,990,2269.83,989.25,-8.925,46.983333,12,-1.31,-121.69,87.98,77.52,343.4,1.1,12.27,55.24,rough,135.75,2123.05
8398,2274,993,2274.53,990.76,-9.076471,47.452941,17,-3.26,-123.81,157.62,74.14,417.8,1.11,12.32,52.93,rough,165.41,2132.61
8399,2284,990,2282.35,988.53,-8.852941,48.235294,17,34.63,-112.28,147.58,79.0,549.4,1.25,13.94,48.63,rough,214.83,2118.49
8400,2304,993,2305.03,993.53,-9.353333,50.503333,30,-63.25,-116.03,-27.18,54.87,251.42,1.08,12.04,58.11,moderate,358.1,2150.1
8401,2310,999,2309.67,999.75,-9.975,50.966667,12,-79.13,-97.46,-63.83,45.36,160.35,1.0,11.12,60.94,moderate,387.37,2189.37
8402,2329,995,2330.31,994.82,-9.482051,53.030769,39,82.56,-82.23,487.15,76.36,677.2,1.57,17.51,44.36,rough,517.75,2158.23
8403,2336,994,2336.36,994.13,-9.412857,53.635714,70,228.11,-99.22,625.52,79.97,721.13,2.42,26.88,42.12,rough,555.96,2153.86
8404,2344,994,2342.93,995.97,-9.596667,54.293333,30,144.78,-111.64,557.15,79.23,818.78,1.88,20.88,39.59,severe,597.5,2165.47
8405,2353,997,2352.07,1000.07,-10.006897,55.206897,29,21.44,-134.7,209.16,81.8,732.1,1.65,18.33,42.99,rough,655.21,2191.39
8406,2406,994,2408.11,993.66,-9.365789,60.810526,38,-54.77,-63.72,-47.32,18.6,200.05,2.59,28.85,69.05,moderate,1009.18,2150.89
8407,2415,993,2415.72,992.98,-9.298165,61.57156,109,-45.81,-57.96,-32.04,10.93,23.14,6.78,75.4,87.69,easy,1057.25,2146.62
8408,2427,997,2426.3,995.3,-9.530435,62.630435,92,-27.3,-42.8,-15.0,14.69,25.96,15.92,177.04,80.43,easy,1124.13,2161.29
8409,2435,995,2435.44,993.89,-9.389344,63.544262,122,-15.27,-26.12,-7.14,11.73,20.19,23.74,264.01,85.27,easy,1181.86,2152.38
8410,2445,997,2445.49,996.47,-9.646875,64.548958,96,-17.32,-23.18,-12.65,7.95,15.3,33.93,377.34,91.35,easy,1245.32,2168.64
8411,2454,991,2454.3,992.45,-9.24537,65.42963,108,-18.71,-22.45,-11.66,8.06,16.09,41.78,464.6,90.61,easy,1300.95,2143.28
8412,2465,993,2464.08,994.38,-9.438158,66.407895,76,-3.7,-18.48,26.15,19.34,43.02,51.66,574.47,69.37,moderate,1362.75,2155.46
8413,2473,995,2472.93,995.86,-9.585714,67.293333,105,23.33,2.68,61.17,22.37,71.27,60.68,674.77,62.46,moderate,1418.68,2164.78
8414,2481,993,2482.41,994.4,-9.43964,68.241441,111,103.44,10.01,438.28,54.63,340.39,69.87,776.99,50.17,rough,1478.57,2155.55
8415,2496,993,2496.17,993.86,-9.386325,69.617094,117,193.36,66.8,372.14,66.18,273.39,83.14,924.52,50.86,rough,1565.46,2152.19
8416,2507,995,2506.01,995.5,-9.550476,70.600952,105,58.15,34.72,192.63,29.9,220.93,88.44,983.45,52.9,rough,1627.61,2162.56
8417,2516,997,2516.45,996.49,-9.648684,71.644737,76,365.67,42.22,1248.09,67.15,1021.09,80.04,890.08,30.61,severe,1693.54,2168.76
8418,2523,992,2522.92,993.35,-9.335135,72.291892,74,413.45,78.04,1432.22,74.99,1016.58,73.17,813.7,30.8,severe,1734.42,2148.95
8419,2531,991,2531.79,992.34,-9.234043,73.178723,94,733.51,102.44,1280.06,83.93,1047.28,64.75,720.03,29.56,severe,1790.44,2142.57
8420,2542,992,2542.35,992.84,-9.283916,74.234965,143,862.01,334.6,1295.43,80.75,849.06,55.44,616.47,31.04,severe,1857.16,2145.72
8421,2556,991,2554.67,993.4,-9.34,75.466667,105,864.46,496.91,1340.08,80.41,695.84,44.92,499.52,36.49,severe,1934.96,2149.26
8422,2565,994,2565.22,995.3,-9.530172,76.522414,116,799.27,423.31,1254.74,77.25,580.44,35.54,395.18,41.08,severe,2001.65,2161.27
8423,2577,995,2576.13,994.68,-9.468421,77.613158,76,835.3,527.06,1050.36,78.75,490.52,25.35,281.9,44.35,rough,2070.55,2157.37
8424,2583,992,2583.92,992.51,-9.250649,78.392208,77,911.47,748.29,1154.81,72.62,354.08,18.99,211.15,48.59,rough,2119.76,2143.62
8425,2594,993,2593.89,994.18,-9.418018,79.389189,111,677.26,119.13,1113.42,79.76,781.36,10.14,112.81,37.21,severe,2182.74,2154.19
8426,2606,994,2604.28,993.87,-9.386765,80.427941,68,210.31,-3.51,439.42,78.74,533.19,3.83,42.62,47.97,rough,2248.35,2152.21
8427,2672,990,2671.52,988.87,-8.886957,87.152174,23,-40.75,-60.49,-0.39,59.53,271.73,1.76,19.57,57.43,rough,2673.11,2120.64
8428,2680,990,2678.74,988.35,-8.834783,87.873913,23,-37.89,-91.45,21.68,63.23,594.37,1.89,21.0,47.38,rough,2718.7,2117.35
8429,2696,995,2696.0,993.68,-9.367742,89.6,31,24.34,-497.91,180.18,82.42,1204.88,1.5,16.7,37.76,severe,2827.73,2151.01
8430,2700,995,2699.4,995.9,-9.59,89.94,10,2.46,-54.9,115.48,82.79,1317.46,1.24,13.8,37.9,severe,2849.21,2165.05
8542,2303,1003,2302.33,1004.14,-10.414286,50.233333,21,-58.19,-109.11,-29.08,65.27,288.49,1.19,13.28,56.95,rough,341.04,2217.12
8543,2312,1005,2310.33,1005.29,-10.528571,51.033333,21,-59.9,-81.94,-44.39,38.64,115.12,1.11,12.31,62.34,moderate,391.58,2224.34
8544,2328,1003,2330.0,1001.57,-10.157143,53.0,14,-31.5,-100.6,27.04,69.82,266.68,1.54,17.14,57.6,rough,515.81,2200.88
8545,2335,1004,2335.81,1003.05,-10.305172,53.581034,58,114.88,-91.64,479.51,76.98,566.14,2.72,30.19,47.56,rough,552.51,2210.23
8546,2344,1004,2343.29,1003.67,-10.367241,54.32931,58,208.83,-97.43,518.82,83.02,644.47,2.58,28.74,44.6,rough,599.77,2214.15
8547,2354,1007,2353.28,1006.55,-10.654878,55.328049,82,206.37,-50.82,506.48,83.05,662.24,2.2,24.49,44.09,rough,662.86,2232.32
8548,2364,1004,2364.9,1004.03,-10.403333,56.49,30,-65.0,-118.42,-28.59,64.9,256.51,1.25,13.89,57.94,rough,736.26,2216.43
8549,2378,1007,2379.41,1007.54,-10.753846,57.941026,39,-54.57,-73.98,-32.72,28.79,166.98,2.39,26.63,60.65,moderate,827.92,2238.57
8550,2385,1003,2385.83,1005.54,-10.553659,58.582927,41,-55.56,-68.65,-45.88,23.59,248.52,2.62,29.15,58.81,moderate,868.46,2225.92
8551,2394,1004,2394.54,1005.88,-10.588,59.454,50,-53.65,-63.73,-44.61,19.67,102.88,2.39,26.57,70.21,moderate,923.49,2228.09
8552,2406,1002,2407.36,1002.99,-10.298507,60.735821,67,-51.4,-65.28,-42.2,16.48,34.23,2.75,30.63,77.91,easy,1004.46,2209.81
