cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile
210,1935,187,1934.87,185.24,71.475652,13.486957,115,1013.5,518.91,1498.3,79.74,828.43,14.81,164.73,33.54,severe
211,1945,186,1944.1,184.81,71.519048,14.409524,84,910.17,308.75,1633.6,83.2,1045.22,14.05,156.26,31.94,severe
212,1952,183,1953.28,183.02,71.697778,15.327778,90,942.38,399.37,1503.21,83.24,1114.26,13.25,147.33,31.82,severe
213,1966,187,1965.95,185.89,71.410769,16.594615,130,571.06,-240.65,1118.27,81.75,1116.83,6.51,72.35,34.35,severe
214,1976,181,1975.52,181.6,71.839831,17.551695,118,655.78,87.81,1142.42,80.37,900.78,11.3,125.64,33.56,severe
215,1986,181,1984.69,181.5,71.85,18.469318,88,417.3,21.47,942.64,81.35,887.21,15.08,167.69,35.05,severe
216,1991,186,1991.07,186.54,71.345745,19.107447,94,166.69,7.76,501.4,71.67,653.9,16.89,187.77,43.59,rough
217,2001,184,2001.35,184.55,71.544545,20.135455,110,367.22,163.02,1011.92,78.02,839.7,21.31,237.01,36.39,severe
218,2017,184,2015.46,185.27,71.473276,21.54569,116,317.4,145.94,1310.69,70.22,703.63,26.76,297.55,40.54,severe
219,2023,181,2024.14,181.11,71.88866,22.414433,97,465.85,140.16,1385.44,74.28,1003.7,24.19,268.97,33.77,severe
220,2033,187,2032.7,185.31,71.468932,23.269903,103,158.61,134.84,267.65,40.31,277.29,28.47,316.54,54.58,rough
221,2044,181,2043.83,182.61,71.738776,24.382653,98,211.61,139.37,604.4,58.9,801.11,25.7,285.81,38.17,severe
222,2055,184,2054.89,184.29,71.570732,25.488618,123,411.64,168.13,1147.66,74.34,911.94,27.22,302.71,33.87,severe
223,2067,183,2065.65,182.45,71.755,26.565,80,900.54,319.17,1460.63,83.83,1062.82,24.29,270.07,31.32,severe
224,2073,184,2074.8,183.83,71.616667,27.479762,84,1000.09,210.42,1723.21,84.37,1156.9,24.75,275.27,30.72,severe
225,2087,187,2085.91,186.28,71.372,28.590667,75,728.74,11.51,1673.78,81.84,1276.87,25.8,286.88,32.18,severe
226,2091,184,2091.95,183.88,71.612195,29.195122,82,1140.62,200.94,2096.57,85.85,1510.96,22.84,253.99,30.06,severe
227,2104,185,2103.69,185.0,71.5,30.369492,118,820.1,12.58,2026.64,85.05,1480.24,21.43,238.36,31.96,severe
228,2115,182,2113.94,182.81,71.719318,31.394318,88,877.22,22.51,1473.67,82.68,1207.47,18.01,200.24,31.87,severe
229,2121,186,2120.9,186.57,71.343396,32.089623,106,252.14,1.94,1113.48,58.64,799.96,14.47,160.95,38.73,severe
230,2131,186,2130.9,184.47,71.55303,33.090152,132,203.69,11.94,858.61,64.43,512.7,12.8,142.29,48.05,rough
231,2143,186,2142.87,184.77,71.522963,34.287407,135,108.44,7.58,512.65,55.92,461.39,10.71,119.05,50.32,rough
232,2157,181,2155.66,182.27,71.773333,35.565714,105,105.35,14.98,455.27,60.92,503.01,10.06,111.83,49.09,rough
233,2165,182,2165.99,181.41,71.859223,36.599029,103,64.11,6.44,342.05,48.89,246.52,9.4,104.56,57.34,rough
234,2177,182,2176.72,181.78,71.822093,37.672093,86,76.9,15.71,469.54,53.52,409.91,9.2,102.29,52.2,rough
235,2186,186,2186.18,184.96,71.504167,38.618056,72,177.58,51.14,485.95,65.46,527.85,6.65,73.92,48.14,rough
236,2194,184,2194.33,182.84,71.716279,39.432558,86,90.36,17.27,258.55,57.15,377.31,9.16,101.89,53.14,rough
237,2206,185,2204.81,183.13,71.687013,40.480519,77,83.04,5.54,502.1,55.82,680.85,9.43,104.81,43.72,rough
238,2211,186,2212.11,185.37,71.463014,41.210959,73,69.1,-2.11,409.11,44.17,522.46,9.21,102.41,48.74,rough
239,2221,185,2222.15,185.31,71.468908,42.215126,119,159.91,22.26,688.58,63.29,934.39,11.1,123.49,36.36,severe
240,2236,183,2234.97,184.54,71.545946,43.497297,111,865.55,158.19,2061.85,82.86,1533.91,16.26,180.82,32.05,severe
241,2246,182,2245.47,182.01,71.798611,44.547222,72,1771.21,1172.11,2347.64,84.77,1327.69,20.62,229.28,26.66,severe
242,2252,184,2252.76,185.23,71.477381,45.27619,84,2019.97,1391.89,2955.97,84.91,1384.72,21.77,242.04,25.19,extreme
243,2264,183,2264.53,182.26,71.773504,46.452991,117,1846.37,1466.1,2189.64,79.33,731.45,21.43,238.25,31.43,severe
244,2275,186,2275.06,184.89,71.511382,47.505691,123,1564.84,1135.61,2302.54,81.84,960.25,22.96,255.3,27.67,severe
245,2287,187,2286.33,185.34,71.465979,48.63299,97,1533.79,1079.3,2872.53,81.66,1309.88,22.43,249.4,27.88,severe
246,2295,186,2295.07,184.32,71.568493,49.506849,73,1296.02,1048.31,1999.35,78.84,1341.87,19.8,220.17,29.39,severe
247,2303,183,2302.9,182.29,71.770787,50.289888,89,1068.08,877.02,1328.36,79.85,870.4,17.29,192.3,31.76,severe
248,2313,181,2313.75,181.51,71.848624,51.375229,109,1157.68,780.14,1521.75,82.16,989.04,15.69,174.43,30.44,severe
249,2323,187,2323.65,186.26,71.37377,52.364754,122,1823.64,848.1,3114.76,85.69,1654.78,19.55,217.36,26.44,severe
250,2335,181,2335.55,181.81,71.818792,53.555034,149,1201.32,498.57,1980.05,84.04,1342.04,13.23,147.1,30.36,severe
251,2347,187,2345.72,186.38,71.362162,54.572072,111,716.5,330.26,1292.79,81.69,1132.58,16.46,183.03,32.87,severe
252,2354,182,2353.38,182.54,71.746341,55.337805,82,731.54,334.6,1678.23,82.48,1187.87,11.54,128.38,33.12,severe
253,2362,184,2361.97,184.43,71.557333,56.197333,75,687.85,327.68,1670.69,82.75,1158.03,12.16,135.19,33.32,severe
254,2372,182,2372.71,182.43,71.756701,57.271134,97,973.66,133.06,1735.66,85.06,1571.35,7.75,86.21,32.01,severe
255,2386,187,2386.01,186.9,71.309574,58.601064,94,432.24,163.04,746.28,78.87,1060.94,7.73,85.94,35.05,severe
256,2396,186,2394.92,185.85,71.415385,59.492308,78,464.64,-247.64,946.23,82.63,1410.62,4.93,54.77,35.06,severe
257,2401,187,2402.49,186.66,71.33375,60.24875,80,709.58,-154.71,1511.67,85.39,1645.22,5.62,62.44,33.63,severe
258,2411,187,2411.0,187.03,71.296591,61.1,88,756.39,-62.04,1466.88,86.63,2083.42,4.81,53.45,33.42,severe
259,2423,185,2422.19,187.29,71.271186,62.218644,59,859.25,-107.65,1743.69,86.94,3170.04,2.98,33.19,32.97,severe
260,2433,187,2432.05,189.6,71.04,63.205455,55,445.98,-363.25,1170.67,86.65,2827.06,3.11,34.54,35.28,severe
261,1206,197,1207.55,199.15,70.084848,-59.245455,33,-96.01,-477.16,-31.4,52.76,933.28,2.33,25.92,37.84,severe
262,1214,195,1214.65,196.86,70.314286,-58.534694,49,-37.4,-163.47,-0.74,48.89,969.67,2.99,33.2,37.8,severe
263,1222,197,1223.51,195.6,70.439623,-57.649057,106,21.74,-124.06,167.61,42.45,823.31,4.99,55.44,39.93,severe
264,1237,197,1235.25,196.0,70.4,-56.475269,93,38.41,-47.68,160.46,53.11,592.2,6.07,67.45,46.96,rough
265,1242,195,1243.9,196.86,70.313889,-55.609722,72,150.25,8.19,478.16,66.92,634.15,8.74,97.24,44.84,rough
266,1252,192,1251.51,192.97,70.703448,-54.849425,87,107.61,-14.03,227.19,56.57,470.26,6.29,69.98,50.34,rough
267,1262,195,1262.04,194.49,70.550633,-53.796203,79,322.45,59.06,1999.86,69.44,1445.43,9.55,106.16,35.55,severe
268,1271,194,1270.93,194.62,70.538298,-52.907447,94,555.09,154.15,1855.03,80.95,1397.88,10.1,112.3,34.2,severe
269,1281,194,1280.04,194.64,70.53587,-51.995652,92,619.61,233.52,1364.62,82.83,1244.09,8.86,98.55,33.92,severe
270,1291,195,1291.16,194.81,70.519118,-50.883824,68,725.12,268.19,1594.98,85.03,1365.48,7.48,83.15,33.42,severe
271,1302,192,1301.64,194.51,70.549351,-49.836364,77,271.97,-21.11,1733.37,75.88,1501.32,6.25,69.53,36.05,severe
272,1311,196,1310.88,196.19,70.380612,-48.912245,98,470.23,-40.65,2579.37,72.83,2064.08,6.1,67.79,34.95,severe
273,1325,194,1324.13,195.16,70.484444,-47.586667,90,136.24,-5.0,1170.6,54.4,1690.86,7.44,82.69,36.74,severe
274,1335,194,1334.91,193.65,70.635294,-46.508824,68,24.16,0.91,91.44,42.85,690.72,9.37,104.23,43.75,rough
275,1343,196,1343.51,196.32,70.368132,-45.649451,91,84.19,6.45,1012.65,60.62,1012.5,13.32,148.07,36.64,severe
276,1353,196,1352.6,194.67,70.533333,-44.739506,81,48.66,5.9,277.86,49.38,629.48,11.0,122.29,45.41,rough
277,1364,197,1364.69,195.92,70.408491,-43.531132,106,173.3,8.96,1822.97,59.08,1272.86,12.28,136.54,36.21,severe
278,1377,196,1376.51,195.34,70.465766,-42.348649,111,213.5,36.51,1732.12,68.62,1087.54,11.33,126.03,36.04,severe
279,1386,196,1385.06,195.12,70.488,-41.494,50,139.81,86.51,214.32,60.77,530.91,10.01,111.31,48.03,rough
280,1391,194,1391.78,194.22,70.577632,-40.822368,76,184.77,16.32,538.29,67.92,638.07,8.23,91.52,44.56,rough
281,1402,194,1402.26,194.6,70.539655,-39.774138,58,244.1,210.59,286.5,51.94,358.39,6.67,74.2,53.03,rough
282,1412,197,1411.95,197.17,70.282558,-38.804651,86,236.92,69.13,643.8,68.15,669.29,7.92,88.04,43.32,rough
283,1422,192,1421.86,193.79,70.62069,-37.813793,58,117.68,-67.68,302.59,79.38,1051.59,2.97,33.05,37.14,severe
284,1434,195,1433.72,195.63,70.437037,-36.628395,81,114.91,-147.38,235.69,71.37,1161.0,3.87,43.03,37.1,severe
285,1444,194,1441.11,194.5,70.55,-35.888889,18,-81.83,-250.47,19.53,80.12,2581.43,1.24,13.74,37.92,severe
286,1628,197,1629.53,199.47,70.053125,-17.046875,32,221.2,-239.03,508.63,84.42,1662.38,2.91,32.33,36.56,severe
287,1635,195,1635.93,197.56,70.244444,-16.407407,27,134.8,-82.62,380.73,82.47,875.27,2.04,22.68,37.88,severe
288,1644,197,1643.56,197.65,70.234921,-15.644444,63,110.6,-57.52,352.2,75.22,411.54,4.21,46.78,52.29,rough
289,1651,197,1652.93,196.65,70.334831,-14.706742,89,105.53,-23.61,196.36,63.6,308.4,4.89,54.34,55.49,rough
290,1666,191,1664.65,192.92,70.708333,-13.534722,72,127.89,-51.21,481.44,68.77,789.14,7.03,78.14,40.26,severe
291,1671,191,1673.2,191.79,70.820561,-12.680374,107,455.89,-114.4,1315.22,81.53,1382.48,5.57,61.97,35.06,severe
292,1687,193,1684.67,193.05,70.695283,-11.533019,106,489.49,-120.13,1462.16,84.53,1395.18,5.41,60.14,34.89,severe
293,1691,195,1692.5,194.07,70.593333,-10.75,60,175.65,-183.81,1558.34,81.25,2171.75,3.33,37.01,36.79,severe
294,1704,194,1703.63,192.27,70.773469,-9.636735,49,180.85,-406.6,1464.11,87.36,3193.69,2.58,28.64,36.81,severe
295,1714,192,1712.63,190.24,70.97561,-8.736585,41,361.13,-387.48,1904.91,88.04,3110.98,2.66,29.54,35.79,severe
296,1727,190,1726.34,188.26,71.174468,-7.365957,47,547.09,-346.87,1880.78,87.96,2821.59,2.98,33.11,34.72,severe
297,1733,190,1733.36,187.45,71.254545,-6.663636,33,542.33,-219.23,1781.84,87.87,2777.21,2.94,32.64,34.75,severe
298,1759,190,1757.67,186.98,71.302041,-4.232653,49,27.55,-291.88,539.72,77.54,1620.93,3.28,36.45,37.63,severe
299,1764,190,1764.64,188.0,71.2,-3.536364,33,-7.57,-228.1,81.32,69.29,1250.58,3.0,33.36,37.8,severe
300,1776,195,1776.64,193.28,70.672222,-2.336111,36,-56.06,-246.56,10.07,61.45,961.53,2.63,29.19,37.82,severe
301,1781,196,1782.84,195.53,70.446575,-1.716438,73,-22.9,-255.12,70.06,43.99,515.85,5.54,61.65,49.58,rough
302,1794,196,1792.97,195.12,70.488136,-0.702542,118,20.13,-27.31,188.84,40.29,145.26,12.64,140.53,60.52,moderate
303,1804,193,1804.37,193.25,70.67451,0.437255,102,67.61,9.55,197.9,51.02,162.28,16.15,179.64,59.49,moderate
304,1817,197,1815.46,195.28,70.472222,1.546296,108,85.64,17.14,252.81,50.44,154.05,18.48,205.52,59.49,moderate
305,1824,196,1824.3,193.53,70.646835,2.43038,79,113.06,33.92,257.23,56.83,220.21,20.52,228.13,57.15,rough
306,1833,196,1832.85,194.93,70.506849,3.284932,73,115.39,26.49,238.34,61.56,212.91,23.07,256.55,57.19,rough
307,1845,195,1844.67,195.55,70.445455,4.467273,110,146.3,47.74,428.93,61.29,268.67,24.54,272.85,55.18,rough
308,1852,192,1852.32,192.99,70.701111,5.232222,90,335.84,116.3,581.24,75.76,527.74,21.99,244.52,46.23,rough
309,1861,191,1861.65,192.83,70.716832,6.165347,101,578.65,358.08,1017.35,76.74,578.69,21.83,242.77,43.29,rough
310,1874,194,1873.82,194.43,70.556818,7.381818,88,544.28,320.71,820.76,79.48,541.57,22.73,252.8,44.57,rough
311,1883,192,1883.21,192.0,70.8,8.320792,101,778.83,455.85,1164.54,75.26,578.9,19.93,221.65,42.28,rough
312,1892,195,1892.29,195.12,70.487805,9.229268,123,578.92,365.49,931.06,79.23,604.27,18.71,208.08,42.7,rough
313,1903,193,1902.33,193.06,70.693651,10.23254,126,796.02,429.84,1243.74,80.41,666.79,17.84,198.36,39.59,severe
314,1913,194,1912.89,194.48,70.552222,11.288889,90,931.62,763.05,1102.69,74.48,412.75,15.64,173.9,46.88,rough
315,1923,196,1923.15,194.52,70.547727,12.314773,88,965.61,323.14,1441.36,81.4,865.41,11.47,127.52,32.88,severe
316,1933,194,1932.53,193.99,70.601176,13.252941,85,885.28,596.68,1369.86,78.88,941.92,9.12,101.45,32.41,severe
317,1945,192,1944.3,193.21,70.679104,14.429851,67,531.7,-42.5,1023.66,82.52,1072.54,6.46,71.81,34.58,severe
318,1953,192,1953.54,192.43,70.757426,15.354455,101,166.77,-424.73,615.69,80.0,1297.93,4.96,55.11,36.73,severe
319,1964,194,1961.5,192.44,70.755882,16.15,34,228.73,-272.51,772.52,86.36,2214.69,2.38,26.47,36.55,severe
320,1978,195,1977.68,193.1,70.689655,17.767816,87,-19.5,-488.49,319.56,65.53,1092.3,3.72,41.41,37.75,severe
321,1984,196,1984.65,195.67,70.432955,18.464773,88,-2.22,-119.31,32.19,37.94,309.6,6.5,72.28,55.93,rough
322,1993,196,1993.52,196.38,70.362385,19.352294,109,247.55,10.63,708.67,75.19,568.35,9.9,110.12,46.27,rough
323,2004,194,2004.67,194.24,70.576429,20.467143,140,497.14,76.06,739.42,77.23,545.45,17.65,196.32,45.06,rough
324,2016,197,2014.89,195.2,70.48,21.489412,85,246.31,125.98,370.56,61.87,248.18,23.98,266.69,55.29,rough
325,2025,194,2025.49,193.83,70.616964,22.549107,112,220.35,141.77,312.02,56.37,161.34,32.72,363.81,57.56,rough
326,2036,192,2036.06,193.11,70.688764,23.605618,89,197.92,102.74,343.92,58.44,180.22,35.88,398.95,56.89,rough
327,2044,194,2044.72,194.11,70.589256,24.471901,121,166.43,80.9,271.64,56.48,161.86,37.05,411.98,57.56,rough
328,2055,196,2054.25,194.97,70.5025,25.425,80,95.92,56.23,185.3,47.42,147.92,37.88,421.27,58.33,moderate
329,2063,191,2063.89,192.08,70.792437,26.389076,119,145.58,41.89,565.92,52.35,408.45,34.02,378.32,50.21,rough
330,2076,192,2074.52,193.36,70.663636,27.451515,99,96.1,25.62,612.45,46.52,368.27,34.24,380.77,51.72,rough
331,2082,191,2082.64,192.05,70.795238,28.264286,84,165.47,5.96,1117.9,49.86,524.02,31.09,345.78,46.69,rough
332,2095,195,2094.61,194.24,70.575676,29.461261,111,15.49,-1.91,200.83,24.16,225.41,24.57,273.23,57.26,rough
333,2107,194,2106.5,193.01,70.698718,30.65,78,5.92,0.5,25.21,19.12,227.01,17.55,195.18,66.28,moderate
334,2111,197,2112.76,196.6,70.340217,31.276087,92,-1.44,-15.89,17.15,14.72,38.74,11.09,123.33,80.29,easy
335,2125,197,2123.9,195.65,70.434722,32.390278,72,-9.7,-62.05,8.27,24.34,81.62,5.95,66.17,63.06,moderate
336,2131,195,2132.36,194.25,70.575325,33.236364,77,-13.89,-68.16,14.23,39.96,165.88,4.41,49.05,60.55,moderate
337,2144,194,2142.35,192.98,70.701754,34.235088,57,-21.53,-86.2,9.76,50.04,268.22,3.17,35.21,57.44,rough
338,2151,193,2152.0,190.17,70.982759,35.2,58,-18.84,-75.09,15.07,48.85,256.95,3.23,35.87,57.79,rough
339,2164,191,2162.9,188.92,71.108163,36.289796,49,-20.38,-63.09,39.1,59.39,284.95,2.67,29.69,56.96,rough
340,2174,190,2173.63,188.1,71.190196,37.362745,51,93.26,-53.26,602.58,70.94,696.61,2.9,32.27,43.61,rough
341,2184,191,2183.9,189.52,71.048276,38.389655,29,275.51,-46.93,650.04,84.6,1403.19,1.95,21.66,36.32,severe
342,2196,190,2196.13,189.13,71.086667,39.613333,45,79.05,-46.45,419.74,65.73,961.55,2.87,31.88,37.36,severe
343,2205,191,2205.57,190.61,70.93913,40.556522,46,-27.56,-204.95,5.97,53.88,929.77,2.57,28.54,37.83,severe
344,2216,194,2216.45,192.4,70.760345,41.644828,58,-10.51,-257.54,28.75,50.0,780.71,3.06,34.07,41.51,severe
345,2226,197,2226.64,193.81,70.619178,42.664384,73,52.45,-73.52,214.96,66.62,601.74,4.72,52.54,46.67,rough
346,2237,197,2236.63,195.27,70.473134,43.662687,67,600.44,187.02,1384.43,82.67,1016.84,7.51,83.56,34.12,severe
347,2242,191,2243.09,191.38,70.861905,44.308571,105,1329.65,454.69,2484.42,85.99,1674.54,13.5,150.17,29.62,severe
348,2255,196,2253.25,196.04,70.396296,45.325,108,2200.68,320.73,3388.03,85.86,2220.3,13.66,151.94,24.71,extreme
349,2261,191,2261.94,190.98,70.902105,46.193684,95,2341.6,2030.71,2656.16,77.01,827.87,22.29,247.87,25.59,extreme
350,2275,194,2274.0,194.24,70.576,47.4,75,2599.89,2347.27,2808.97,80.19,1022.54,26.83,298.37,21.59,extreme
351,2282,192,2282.25,192.43,70.757353,48.225,68,2308.08,1600.52,2747.34,82.69,1007.18,29.71,330.35,23.04,extreme
352,2294,191,2294.11,193.08,70.692308,49.410989,91,2702.62,1914.97,3517.1,85.3,1596.73,28.6,318.0,20.89,extreme
353,2305,191,2304.88,192.11,70.789381,50.488496,113,2137.15,1040.91,2963.89,77.33,1356.63,26.99,300.17,24.18,extreme
354,2314,194,2314.21,193.88,70.612381,51.420952,105,2576.59,1474.79,3199.13,84.63,1339.41,27.93,310.63,21.64,extreme
355,2324,195,2324.51,194.43,70.556962,52.450633,79,2775.8,2558.8,3200.71,77.09,945.79,27.35,304.11,20.56,extreme
356,2336,196,2336.26,194.76,70.524194,53.625806,124,2278.81,1164.98,2947.45,82.7,1442.17,25.94,288.51,23.45,extreme
357,2346,197,2345.23,196.07,70.392958,54.522535,71,1954.45,910.65,2535.78,84.51,1523.05,26.05,289.71,25.27,extreme
358,2354,194,2354.58,193.74,70.626042,55.458333,96,1350.35,545.82,2411.43,84.53,1535.34,22.38,248.81,28.91,severe
359,2365,192,2365.42,192.56,70.744444,56.541667,108,1362.09,482.24,2400.58,84.39,1488.57,19.29,214.55,29.05,severe
360,2377,191,2376.11,190.46,70.954348,57.61087,92,1267.88,440.77,2408.9,85.53,1585.21,14.6,162.3,29.9,severe
361,2381,196,2381.32,196.76,70.323864,58.131818,88,1989.63,708.64,2628.45,84.82,1584.79,18.55,206.28,25.57,extreme
362,2391,196,2390.76,196.37,70.363043,59.076087,92,1611.09,360.75,2448.66,84.44,1657.3,15.57,173.1,27.9,severe
363,2401,196,2401.92,195.71,70.428571,60.191837,98,1026.18,355.67,2305.21,85.24,1641.32,14.45,160.67,31.26,severe
364,2415,194,2414.01,194.49,70.551042,61.401042,96,1051.36,354.07,1922.37,84.99,1421.08,11.55,128.44,31.32,severe
365,2423,196,2423.71,195.06,70.494253,62.371264,87,1191.06,599.77,1740.37,83.55,1180.94,10.12,112.54,30.63,severe
366,2436,197,2435.12,196.76,70.324468,63.511702,94,777.65,54.63,2163.53,84.01,1695.3,8.11,90.14,33.09,severe
367,2444,194,2443.48,195.43,70.457143,64.348214,56,351.04,-267.67,1147.38,86.41,2161.75,2.93,32.59,35.83,severe
368,2453,199,2451.21,199.98,70.001639,65.121311,61,639.08,-121.37,1646.29,86.09,2053.29,4.36,48.44,34.11,severe
369,2463,199,2463.1,200.1,69.99,66.31,20,42.55,-143.42,263.91,85.98,2094.6,1.54,17.18,37.66,severe
370,1198,209,1197.95,209.55,69.045455,-60.204545,22,-4.65,-56.03,105.27,73.82,992.73,1.86,20.64,37.88,severe
371,1202,205,1204.26,205.0,69.5,-59.574419,43,-35.68,-81.9,30.84,45.69,340.71,3.08,34.2,55.2,rough
372,1213,206,1212.86,205.52,69.447917,-58.713542,96,86.5,-36.44,439.66,63.85,890.51,9.39,104.41,37.18,severe
373,1223,204,1223.03,205.0,69.5,-57.696512,86,281.69,8.05,1789.43,71.8,1397.5,13.55,150.66,35.51,severe
374,1232,203,1231.76,203.95,69.604902,-56.823529,102,790.47,14.29,3018.19,76.81,1993.62,13.95,155.13,32.62,severe
375,1242,207,1243.89,205.67,69.43299,-55.61134,97,1575.54,161.77,2519.48,86.57,2180.36,17.13,190.46,28.0,severe
376,1257,201,1254.97,202.48,69.751667,-54.503333,120,1215.07,131.52,2569.22,83.54,2201.08,16.2,180.12,30.09,severe
377,1264,204,1263.96,205.01,69.49898,-53.604082,98,2175.11,1189.02,3087.8,87.03,2238.18,20.01,222.5,24.43,extreme
378,1273,206,1274.22,204.56,69.544086,-52.578495,93,2059.35,1309.91,2833.35,85.95,1707.87,19.49,216.68,25.12,extreme
379,1286,201,1284.99,202.65,69.734951,-51.500971,103,1847.5,925.41,2586.22,85.4,1503.87,15.95,177.4,26.54,severe
380,1294,202,1295.2,203.37,69.663025,-50.479832,119,1805.52,599.06,2792.25,85.38,1806.97,15.5,172.35,26.81,severe
381,1307,207,1306.51,205.83,69.417143,-49.348571,105,2105.2,1113.78,2963.11,85.53,1933.86,16.25,180.72,25.07,extreme
382,1316,203,1315.92,203.46,69.653846,-48.407692,91,2304.96,274.19,3352.15,87.25,2504.23,12.87,143.13,24.18,extreme
383,1324,205,1324.68,204.64,69.536471,-47.531765,85,2887.77,1653.64,3553.29,82.64,2486.86,16.43,182.75,20.66,extreme
384,1333,201,1333.76,202.72,69.72807,-46.623684,114,2121.05,30.5,3682.85,86.87,3270.1,17.36,193.06,24.91,extreme
385,1347,205,1345.9,205.81,69.4192,-45.4104,125,2556.1,75.97,3767.38,87.68,3037.08,22.58,251.05,22.12,extreme
386,1356,201,1356.55,202.71,69.728571,-44.345055,91,1871.69,6.94,3643.58,82.73,2928.87,18.73,208.29,26.22,severe
387,1367,206,1365.27,207.06,69.294118,-43.472941,85,3076.82,1412.07,4111.18,85.86,2860.04,23.31,259.16,19.14,extreme
388,1371,203,1372.62,202.83,69.716667,-42.738462,78,2264.74,41.18,3994.36,87.39,3338.54,19.33,214.95,23.97,extreme
389,1386,202,1385.14,203.14,69.685577,-41.485577,104,2119.7,140.99,3650.02,85.8,2972.05,17.82,198.17,24.89,extreme
390,1395,207,1395.35,206.2,69.379747,-40.464557,79,2905.1,918.37,3993.38,87.54,2712.05,19.3,214.6,20.37,extreme
391,1401,201,1401.46,201.26,69.874118,-39.854118,85,848.57,199.65,2647.31,85.13,2231.22,13.3,147.92,32.34,severe
392,1415,204,1415.1,204.47,69.552577,-38.489691,97,1310.59,141.64,2784.72,87.17,2357.74,14.41,160.24,29.67,severe
393,1425,201,1424.19,201.04,69.895556,-37.581111,90,621.39,139.72,2409.39,76.3,1575.23,10.05,111.71,33.83,severe
394,1431,204,1432.02,204.7,69.530303,-36.79798,99,608.59,60.79,2311.59,79.62,1813.23,12.15,135.1,33.77,severe
395,1444,201,1443.07,203.23,69.677,-35.693,100,49.67,-138.66,360.0,71.13,867.22,4.54,50.51,38.44,severe
396,1456,206,1454.42,206.88,69.3125,-34.558333,72,41.49,-150.74,220.72,70.56,779.4,4.05,45.01,41.25,severe
397,1462,205,1462.19,206.94,69.30625,-33.78125,32,-23.48,-146.97,43.67,67.85,701.54,2.6,28.87,44.0,rough
398,1474,209,1473.47,208.9,69.11,-32.6525,40,-26.81,-225.07,24.84,54.08,814.57,2.8,31.09,40.47,severe
399,1482,209,1479.91,210.05,68.995455,-32.009091,22,-20.5,-101.9,8.23,52.89,599.96,2.4,26.64,47.17,rough
400,1624,201,1626.64,203.83,69.616667,-17.336111,36,3.68,-261.57,151.53,78.82,1453.8,2.0,22.24,37.85,severe
401,1637,204,1636.19,204.29,69.570787,-16.380899,89,126.89,-66.15,408.78,74.01,449.24,3.57,39.75,51.07,rough
402,1646,206,1644.81,206.24,69.37619,-15.519048,63,-5.63,-63.68,120.0,49.83,227.22,5.08,56.49,58.59,moderate
403,1651,204,1652.75,203.81,69.619403,-14.725373,67,43.86,-13.5,161.35,56.63,319.02,9.81,109.09,55.17,rough
404,1667,203,1665.43,202.87,69.713386,-13.45748,127,432.25,97.75,882.22,79.04,810.34,9.37,104.22,37.73,severe
405,1674,204,1674.05,202.99,69.701299,-12.594805,77,152.11,-134.55,877.73,76.49,1296.6,2.75,30.53,36.96,severe
406,1784,204,1786.29,203.44,69.655882,-1.370588,68,-42.19,-123.38,-14.83,41.63,470.57,3.59,39.9,51.12,rough
407,1796,206,1794.79,205.82,69.417647,-0.521176,85,-38.7,-130.88,-17.93,27.1,189.31,3.89,43.23,59.85,moderate
408,1801,201,1803.05,201.43,69.857143,0.305495,91,-9.7,-36.99,18.75,28.07,62.62,8.43,93.74,63.49,moderate
409,1817,205,1815.81,204.4,69.560227,1.580682,88,-2.7,-30.24,31.81,31.13,61.48,15.38,170.98,63.06,moderate
410,1825,201,1826.09,202.81,69.718519,2.608642,81,17.14,-9.06,46.3,26.41,59.55,22.99,255.66,62.52,moderate
411,1835,201,1834.64,202.77,69.723457,3.464198,81,20.28,-5.24,75.35,26.56,64.87,26.77,297.64,62.08,moderate
