cell_id,x,y,lat,lon,area_px,elevation_m,slope_deg,ruggedness_m,coast_distance_km,traversal_cost,settlement_desirability,population_weight,population_estimate
240,746.39,146.63,22.363579,56.650414,969,456.95,32.51,93.02,85.06,46.66,0.31099,0.00012,50.32
241,783.52,148.32,22.336765,57.238222,959,489.59,22.98,55.29,105.34,41.47,0.32727,0.000126,52.95
242,814.91,140.53,22.460117,57.735134,1247,464.22,35.5,102.08,144.74,49.69,0.30274,0.000117,48.98
243,848.23,136.67,22.521291,58.262597,1007,432.53,24.6,61.02,185.59,46.26,0.31975,0.000123,51.73
244,881.83,146.44,22.366568,58.794471,824,269.35,36.44,99.08,213.51,48.8,0.31609,0.000122,51.14
245,910.08,144.4,22.398926,59.241769,1061,183.33,25.29,67.72,255.56,45.92,0.33323,0.000128,53.92
246,943.85,147.59,22.348358,59.776401,826,159.2,2.98,9.11,304.21,6.78,0.62727,0.000242,101.49
247,973.79,142.14,22.434653,60.25036,1000,161.14,6.74,38.71,355.6,14.07,0.56304,0.000217,91.1
248,1012.01,148.04,22.341214,60.855431,1109,177.42,17.39,94.23,412.9,33.76,0.39748,0.000153,64.31
249,1044.85,140.23,22.464884,61.375308,765,205.71,27.76,104.86,460.71,48.56,0.31898,0.000123,51.61
250,1071.15,138.13,22.498215,61.791595,675,229.33,37.14,118.0,483.71,49.19,0.31368,0.000121,50.75
251,1099.74,144.38,22.399234,62.244301,1023,227.87,37.85,113.73,498.45,49.03,0.31496,0.000121,50.96
252,1136.66,140.21,22.465145,62.828721,1103,202.01,47.32,191.89,534.97,51.61,0.29536,0.000114,47.79
253,1164.79,137.72,22.504623,63.273987,997,568.45,65.45,368.78,562.6,60.41,0.22394,8.6e-05,36.23
254,1194.35,143.72,22.409657,63.742043,1139,1147.0,76.06,597.13,582.4,72.49,0.13269,5.1e-05,21.47
255,1227.12,145.13,22.387375,64.260874,997,1324.79,74.16,565.99,615.96,72.62,0.12947,5e-05,20.95
256,1270.41,140.26,22.464423,64.946162,1002,1545.9,71.31,470.35,642.41,70.77,0.13846,5.3e-05,22.4
257,1298.88,148.61,22.332313,65.396818,834,1478.23,70.35,387.58,607.46,67.37,0.16193,6.2e-05,26.2
258,1327.8,136.8,22.519272,65.854617,999,1323.33,69.96,394.42,552.83,66.54,0.16975,6.5e-05,27.46
259,1357.21,145.07,22.388331,66.320273,1104,1161.96,66.71,380.4,512.74,64.93,0.18314,7.1e-05,29.63
260,1389.58,143.41,22.414503,66.832736,928,1081.29,69.92,470.94,461.68,67.57,0.16617,6.4e-05,26.89
261,1421.9,138.67,22.489554,67.344435,1153,1197.81,72.95,508.93,409.29,69.72,0.15012,5.8e-05,24.29
262,1455.71,143.65,22.410784,67.879575,1301,1193.89,73.95,507.82,366.99,69.65,0.15062,5.8e-05,24.37
263,1485.94,142.72,22.425409,68.358168,956,854.19,63.26,292.14,326.77,59.67,0.22494,8.7e-05,36.39
264,1516.1,139.96,22.469186,68.835578,1041,885.24,57.8,236.86,288.22,57.93,0.23716,9.1e-05,38.37
265,1549.6,141.61,22.443026,69.365988,1044,1137.38,67.32,383.31,254.4,64.86,0.18396,7.1e-05,29.76
266,1582.42,139.4,22.478123,69.885546,934,1138.42,75.66,541.42,206.01,70.46,0.14605,5.6e-05,23.63
267,1615.56,145.85,22.3759,70.410138,1110,1234.94,77.77,716.24,149.45,76.95,0.10184,3.9e-05,16.48
268,1649.97,142.62,22.427131,70.95496,1201,1803.44,74.6,816.51,89.61,81.77,0.06406,2.5e-05,10.36
269,1683.61,146.61,22.363877,71.48743,940,1029.27,79.73,1116.86,36.88,74.19,0.17783,0.0001,41.87
270,1707.97,149.29,22.321425,71.873148,416,115.57,65.66,423.52,13.54,52.81,0.42854,0.000334,140.08
271,1724.71,159.65,22.157475,72.138199,234,114.31,67.75,365.71,11.1,50.65,0.46309,0.00038,159.63
272,4456.71,138.9,22.486027,115.388343,48,-69.5,58.68,736.24,2.07,62.13,0.43001,0.00042,176.59
273,14.62,179.01,21.85098,45.065734,998,267.74,37.8,112.7,94.32,46.46,0.31803,0.000123,51.46
274,47.84,172.63,21.951916,45.591623,779,232.35,47.52,154.89,55.01,45.96,0.34206,0.000153,64.3
275,72.98,180.42,21.82867,45.989628,911,3.67,36.48,127.83,15.35,41.66,0.51321,0.000383,160.98
276,114.38,178.94,21.852074,46.64497,762,183.63,55.09,234.7,20.96,46.93,0.43075,0.000284,119.4
277,141.74,175.41,21.907911,47.078162,923,235.52,37.37,108.14,60.54,44.57,0.33788,0.00014,58.62
278,177.07,177.08,21.881595,47.637455,1090,201.96,38.55,101.76,67.38,44.42,0.32811,0.000126,53.09
279,209.16,180.12,21.833439,48.145535,1093,226.1,32.83,89.26,88.76,45.1,0.32796,0.000126,53.06
280,242.2,173.88,21.932159,48.66854,1112,170.65,32.45,93.28,73.09,44.16,0.33218,0.000128,53.75
281,269.41,178.1,21.865397,49.099263,876,48.4,27.09,75.54,35.71,41.02,0.43998,0.00025,104.95
282,300.81,175.72,21.903046,49.596488,1058,-3.2,19.61,48.77,32.6,29.01,0.50981,0.000299,125.76
283,339.32,180.5,21.827378,50.205987,1098,21.33,13.3,31.07,75.35,20.03,0.49166,0.000189,79.55
284,365.11,167.67,22.030489,50.614374,787,10.34,12.62,27.65,95.33,19.59,0.50112,0.000193,81.08
285,396.03,174.55,21.921617,51.103895,1102,-18.95,12.73,27.73,45.98,17.37,0.56976,0.000287,120.58
286,423.78,168.15,22.022887,51.543153,933,-19.32,15.69,36.06,23.89,21.58,0.60112,0.000386,162.01
287,461.9,169.74,21.997777,52.146701,746,-22.98,15.33,38.27,18.66,20.81,0.62983,0.000434,182.33
288,489.43,177.21,21.879545,52.58242,778,-14.6,14.84,37.68,32.36,20.65,0.58301,0.000343,144.19
289,522.97,178.59,21.857632,53.113344,829,14.09,15.13,35.87,57.92,22.39,0.48999,0.00021,88.37
290,552.73,170.27,21.989398,53.58448,1118,74.93,14.69,36.17,90.98,23.56,0.46525,0.000179,75.27
291,583.22,177.77,21.870632,54.067168,1072,85.67,23.01,58.92,56.24,36.65,0.38634,0.00017,71.38
292,612.96,170.78,21.981218,54.538081,812,46.82,43.29,160.56,12.41,42.98,0.52126,0.000416,174.69
293,656.37,177.03,21.882332,55.225235,811,77.69,50.38,184.56,18.08,44.3,0.47051,0.000329,138.2
294,682.79,168.53,22.016898,55.643516,901,265.78,32.63,93.61,42.4,43.46,0.3968,0.000209,87.7
295,715.8,178.74,21.855178,56.166051,972,212.52,52.18,198.43,25.12,46.03,0.42577,0.00027,113.38
296,748.84,179.62,21.841244,56.689099,1072,307.11,43.18,172.06,31.81,46.05,0.40484,0.00024,100.71
297,778.32,172.46,21.954739,57.155882,906,443.24,27.54,71.14,63.48,44.84,0.32439,0.000128,53.78
298,816.27,181.04,21.818851,57.756666,1291,396.44,46.09,153.03,90.81,48.62,0.29827,0.000115,48.26
299,848.25,167.86,22.027515,58.262906,1197,451.55,43.98,139.51,145.15,50.94,0.29339,0.000113,47.47
300,881.53,176.68,21.887923,58.789809,1094,437.02,56.01,214.38,184.11,54.04,0.27313,0.000105,44.19
301,914.58,180.38,21.829222,59.312939,848,302.39,47.4,162.52,234.78,51.27,0.29639,0.000114,47.95
302,938.61,171.4,21.971396,59.69345,924,212.92,34.42,104.2,279.81,48.59,0.31864,0.000123,51.56
303,978.11,172.84,21.948645,60.318718,1275,164.33,8.17,38.71,343.48,16.45,0.54235,0.000209,87.75
304,1013.17,179.8,21.838533,60.873695,1173,275.99,51.83,242.23,377.51,53.91,0.27666,0.000107,44.76
305,1046.96,174.25,21.926384,61.40876,1223,272.65,39.79,124.93,408.65,49.74,0.30873,0.000119,49.95
306,1078.47,168.88,22.011345,61.907539,1035,241.96,35.63,99.2,442.69,48.61,0.31799,0.000122,51.45
307,1105.79,179.5,21.843223,62.339972,926,308.71,40.35,134.04,449.51,50.31,0.30372,0.000117,49.14
308,1131.13,172.12,21.960012,62.741216,896,309.86,61.03,309.26,481.04,56.51,0.25655,9.9e-05,41.51
309,1165.22,172.54,21.953464,63.280934,1182,378.65,58.88,371.51,511.9,59.19,0.23569,9.1e-05,38.13
310,1204.42,176.65,21.888293,63.901455,1055,1347.74,71.28,470.18,548.29,69.39,0.15025,5.8e-05,24.31
311,1235.08,174.92,21.915762,64.38677,950,1369.93,74.83,566.52,586.95,72.95,0.12675,4.9e-05,20.51
312,1261.96,168.19,22.022262,64.812354,897,1483.11,75.23,529.19,628.76,72.41,0.12868,5e-05,20.82
313,1289.34,176.68,21.887932,65.245739,870,1535.53,60.23,279.67,635.57,63.95,0.18451,7.1e-05,29.85
314,1324.08,168.98,22.009795,65.7957,1051,1377.2,71.19,421.97,583.44,67.89,0.15986,6.2e-05,25.86
315,1354.96,181.71,21.80824,66.284623,1051,1071.63,67.87,416.1,548.5,65.56,0.18005,6.9e-05,29.13
316,1387.33,172.3,21.957203,66.797043,1106,1054.67,71.48,484.15,492.43,67.85,0.16464,6.3e-05,26.64
317,1426.32,172.47,21.954441,67.414307,1125,920.09,72.01,429.8,438.77,65.0,0.18614,7.2e-05,30.12
318,1456.71,182.24,21.799772,67.895371,948,845.44,63.95,434.75,411.97,64.66,0.1896,7.3e-05,30.68
319,1482.02,177.66,21.872321,68.296061,926,918.05,63.87,303.27,375.99,60.51,0.21794,8.4e-05,35.26
320,1514.04,170.77,21.9815,68.8031,1168,895.51,65.71,333.11,326.84,61.41,0.21182,8.2e-05,34.27
321,1552.27,175.81,21.901561,69.408219,1178,1147.69,62.47,288.59,267.95,61.58,0.20685,8e-05,33.47
322,1578.53,168.78,22.012908,69.824043,778,1394.45,68.87,414.39,220.3,67.74,0.16062,6.2e-05,25.99
323,1610.68,175.55,21.905684,70.332891,1165,1499.74,74.99,710.05,171.03,78.92,0.0883,3.4e-05,14.29
324,1650.69,171.66,21.967414,70.966393,931,2144.45,75.35,654.48,106.33,79.15,0.0695,2.7e-05,11.24
325,1680.99,179.45,21.844,71.445966,938,2177.55,80.06,1128.24,80.42,84.08,0.0465,1.8e-05,7.52
326,1710.24,175.28,21.910053,71.909121,797,792.99,74.46,939.83,46.82,73.0,0.16591,8.3e-05,34.75
327,1736.0,176.9,21.884442,72.316951,405,3.01,41.22,207.94,15.74,44.5,0.48601,0.00036,151.06
328,14.75,211.45,21.337381,45.067857,888,354.11,34.95,93.02,85.79,45.98,0.31815,0.000123,51.48
329,44.32,206.24,21.419851,45.53599,1262,298.83,37.85,143.29,38.19,45.26,0.3934,0.000217,91.28
330,79.61,208.46,21.384802,46.094543,818,-10.32,32.2,90.72,10.92,40.05,0.55843,0.00046,193.23
331,113.44,209.84,21.362978,46.630091,682,0.82,31.89,83.21,15.6,40.07,0.52535,0.00039,163.83
332,141.32,205.89,21.425436,47.071567,968,102.65,26.33,73.86,38.91,41.48,0.42596,0.000233,98.04
333,173.03,206.86,21.410085,47.573539,951,80.98,41.11,133.92,21.81,42.7,0.46577,0.000305,128.07
334,209.45,210.1,21.358799,48.150038,952,178.19,36.54,101.35,63.16,44.05,0.33579,0.000133,55.95
335,242.3,213.93,21.29816,48.670125,1017,38.62,22.99,64.73,49.03,36.19,0.41124,0.000199,83.74
336,263.36,206.31,21.418788,49.003492,625,-5.35,24.47,64.52,16.2,36.86,0.53285,0.00039,163.83
337,309.68,205.16,21.436948,49.736847,943,-14.92,21.68,50.74,25.67,32.11,0.50443,0.000318,133.6
338,338.26,210.39,21.354205,50.189314,859,27.32,20.64,49.02,74.62,32.8,0.38621,0.000149,62.49
339,371.22,201.54,21.494295,50.711076,1126,-7.43,15.67,37.53,86.94,24.48,0.45804,0.000176,74.11
340,399.99,211.67,21.333903,51.166473,1105,-22.93,13.67,30.36,56.17,19.46,0.52091,0.000229,96.33
341,428.49,204.35,21.449807,51.617777,678,-22.01,17.87,43.33,17.68,25.14,0.59841,0.000423,177.52
342,456.18,219.96,21.202651,52.056135,761,-26.24,25.69,64.72,14.79,38.69,0.54028,0.000409,171.68
343,500.47,196.94,21.567153,52.757197,440,-43.74,14.03,36.2,11.81,18.14,0.70448,0.000569,239.19
344,532.6,203.62,21.461403,53.265916,1004,3.2,25.04,66.16,30.82,38.57,0.46572,0.000279,117.06
345,563.59,208.7,21.380967,53.756504,965,49.24,30.24,77.49,51.85,41.82,0.38729,0.000181,76.01
346,592.66,211.29,21.339894,54.2167,888,27.12,24.77,65.42,37.91,38.57,0.44177,0.000245,102.83
347,618.13,205.03,21.439016,54.619944,888,2.93,33.13,94.56,14.15,40.42,0.53232,0.000409,171.64
348,645.77,198.3,21.545522,55.057403,423,-16.66,34.28,113.93,7.12,40.66,0.57999,0.000516,216.79
349,682.36,190.57,21.667939,55.63674,360,61.85,56.59,249.56,8.8,46.07,0.51908,0.000447,187.65
350,708.88,221.03,21.185753,56.056521,98,-47.89,38.98,129.26,2.99,40.8,0.60875,0.000585,245.9
351,756.78,211.03,21.344109,56.814842,506,-26.46,40.69,147.53,5.5,41.71,0.58231,0.000535,224.54
352,785.89,200.9,21.504496,57.275638,1043,195.45,49.9,183.0,32.72,45.71,0.40701,0.000239,100.28
353,815.31,213.65,21.302645,57.741408,807,122.57,46.27,171.65,52.5,45.68,0.35302,0.000164,68.68
354,850.64,205.32,21.434425,58.300794,1283,383.9,52.99,189.58,115.91,50.94,0.28703,0.000111,46.44
355,884.51,208.37,21.386149,58.836913,1013,338.85,37.04,121.48,171.78,50.07,0.30506,0.000118,49.36
356,914.64,206.45,21.416596,59.313974,704,259.41,35.23,102.97,222.89,48.87,0.31571,0.000122,51.08
357,941.29,206.54,21.415103,59.735842,937,196.14,19.76,57.86,261.92,36.51,0.37527,0.000145,60.72
358,974.02,208.62,21.382297,60.25395,1516,225.52,25.23,97.19,300.34,47.15,0.32225,0.000124,52.14
359,1009.3,212.07,21.327609,60.812431,829,308.39,41.85,178.91,322.54,51.89,0.29152,0.000112,47.17
360,1035.85,207.85,21.394477,61.232865,838,215.45,31.53,104.34,347.17,48.61,0.31843,0.000123,51.52
361,1072.36,204.47,21.447973,61.810836,1298,205.52,35.42,104.33,383.6,48.54,0.31914,0.000123,51.63
362,1105.82,213.3,21.308148,62.340452,959,345.52,36.93,109.69,396.68,49.7,0.30783,0.000119,49.81
363,1132.59,204.39,21.449163,62.764303,822,352.14,53.58,204.99,433.78,53.12,0.28145,0.000108,45.54
364,1161.26,202.57,21.478019,63.218155,986,237.24,54.87,232.3,465.31,53.29,0.28198,0.000109,45.62
365,1192.61,208.01,21.391804,63.714412,1271,593.03,65.47,518.51,493.74,65.87,0.18482,7.1e-05,29.9
366,1227.33,210.82,21.347428,64.26415,1132,1183.78,74.58,556.6,533.99,71.31,0.13985,5.4e-05,22.63
367,1260.49,202.44,21.480112,64.789106,1154,1593.45,65.59,391.0,587.77,68.29,0.15415,5.9e-05,24.94
368,1298.11,204.75,21.443438,65.384637,1042,1554.56,70.67,432.85,624.56,69.5,0.14666,5.6e-05,23.73
369,1328.61,204.48,21.4478,65.867507,1126,1294.84,70.65,439.7,607.2,67.94,0.16065,6.2e-05,25.99
370,1360.5,212.68,21.318021,66.372367,897,933.22,70.39,488.65,572.27,67.17,0.17099,6.6e-05,27.67
371,1388.37,205.02,21.439256,66.813488,855,939.66,72.22,569.67,526.13,70.08,0.1513,5.8e-05,24.48
372,1416.13,198.56,21.541555,67.253012,918,940.17,70.07,421.6,482.43,64.85,0.1869,7.2e-05,30.24
373,1448.62,213.32,21.307886,67.76739,1181,999.58,74.26,525.26,457.0,68.93,0.15817,6.1e-05,25.59
374,1490.32,209.79,21.363667,68.427517,1266,717.77,67.22,342.49,388.81,60.51,0.22095,8.5e-05,35.75
375,1521.77,204.36,21.449621,68.925364,1097,1039.17,66.97,353.53,333.92,63.13,0.1975,7.6e-05,31.96
376,1549.63,211.39,21.338305,69.36642,1126,1134.06,61.59,288.4,294.04,61.48,0.20777,8e-05,33.62
377,1585.1,204.72,21.443917,69.927959,1235,1283.09,67.98,388.91,234.12,66.07,0.17355,6.7e-05,28.08
378,1616.43,206.34,21.418293,70.424017,916,1305.51,78.33,776.4,190.54,79.93,0.08731,3.4e-05,14.13
379,1649.6,200.77,21.506563,70.949087,1132,2649.5,80.56,1051.93,143.02,89.36,0.0389,1.5e-05,6.29
380,1682.21,212.95,21.313671,71.465331,1169,2200.99,79.88,1036.39,121.35,86.06,0.0431,1.7e-05,6.97
381,1716.89,204.09,21.453984,72.014287,1101,1488.35,76.06,778.17,61.71,77.0,0.09126,3.7e-05,15.55
382,1742.37,201.49,21.495071,72.41767,553,422.0,66.96,831.11,17.95,69.15,0.27764,0.000195,81.81
383,1749.96,221.8,21.173624,72.53782,369,291.53,70.17,577.9,17.24,59.65,0.34573,0.000247,103.67
384,15.81,237.64,20.922878,45.084593,818,327.95,33.11,89.59,81.16,45.48,0.32134,0.000124,51.99
385,46.91,244.25,20.818103,45.576931,1047,253.35,51.19,224.44,26.99,47.32,0.40903,0.000255,106.92
386,84.81,229.44,21.052632,46.17693,248,-36.71,24.37,86.67,9.34,36.95,0.57972,0.000494,207.28
387,108.54,234.67,20.969839,46.552646,874,-11.8,26.71,71.69,22.49,39.88,0.48947,0.000318,133.71
388,142.62,241.23,20.865949,47.092126,1277,88.79,29.45,83.27,29.99,41.32,0.45337,0.000274,114.94
389,182.52,234.16,20.977904,47.723791,813,70.22,47.09,149.94,15.75,42.92,0.49836,0.000369,154.86
390,210.92,238.61,20.907429,48.173366,775,194.69,33.28,88.47,55.42,43.37,0.36227,0.000161,67.71
391,235.32,244.67,20.811465,48.559646,940,92.32,29.96,79.94,68.13,42.92,0.34196,0.000132,55.33
392,272.15,242.08,20.852559,49.14264,1018,-3.89,16.91,40.15,25.99,23.95,0.57357,0.000361,151.43
393,299.1,235.75,20.952782,49.569328,928,-27.57,24.26,56.78,14.53,36.02,0.55009,0.000419,175.84
394,330.86,237.99,20.917344,50.072062,1086,45.04,12.36,30.09,60.07,17.92,0.52095,0.000217,91.02
395,364.73,240.07,20.884296,50.60837,1249,35.22,13.53,32.94,69.39,20.3,0.48741,0.000188,78.86
396,400.44,241.54,20.861054,51.173639,854,-8.18,11.52,27.36,48.1,15.53,0.57911,0.000284,119.34
397,426.43,236.71,20.937526,51.585159,860,-21.14,15.54,35.89,47.88,22.38,0.5208,0.000256,107.63
398,462.52,242.94,20.838909,52.156366,947,8.66,20.64,48.94,46.05,31.41,0.44974,0.000226,95.1
399,497.14,237.01,20.932746,52.704486,967,27.01,27.75,72.32,22.37,40.17,0.48667,0.000317,133.1
400,529.94,239.8,20.888686,53.223798,846,1.08,27.83,70.58,16.08,39.65,0.5257,0.000386,162.09
401,555.73,240.82,20.872406,53.631992,812,22.04,41.75,128.74,12.42,41.69,0.53294,0.000425,178.57
402,586.3,237.25,20.929045,54.115999,650,5.45,41.83,134.76,10.93,41.72,0.54337,0.000448,187.98
403,621.15,243.46,20.830691,54.667695,791,49.91,49.91,161.95,13.08,43.08,0.51569,0.000405,170.3
404,657.17,243.78,20.82565,55.23793,732,77.86,38.56,113.93,20.68,41.92,0.47578,0.000315,132.23
405,685.66,240.36,20.879807,55.689033,578,65.63,44.59,148.97,14.67,42.8,0.50686,0.000385,161.5
406,718.45,246.18,20.787632,56.208029,576,46.05,41.82,136.52,13.67,42.18,0.5195,0.000403,169.33
407,765.07,244.13,20.820136,56.946148,549,13.3,30.15,84.27,16.11,40.22,0.5203,0.000382,160.31
408,789.97,237.46,20.925666,57.340356,805,64.83,41.34,129.97,19.61,42.35,0.477,0.000321,134.78
409,818.65,237.24,20.929159,57.794396,816,187.89,35.37,115.22,58.52,44.41,0.34553,0.000147,61.77
410,845.57,240.86,20.871846,58.220475,874,179.39,43.89,163.47,101.43,47.96,0.30961,0.000119,50.09
411,876.71,242.45,20.846602,58.713409,1170,324.95,38.5,133.36,140.29,49.63,0.30429,0.000117,49.23
412,905.64,236.07,20.94772,59.171465,917,412.74,27.17,80.27,183.58,49.13,0.3112,0.00012,50.35
413,935.63,239.42,20.894637,59.646239,1101,399.86,32.45,88.62,215.97,49.33,0.30982,0.000119,50.13
414,970.8,245.03,20.805857,60.203012,1266,407.32,41.76,139.3,245.64,51.18,0.29542,0.000114,47.8
415,1007.69,240.84,20.872137,60.786987,1062,373.92,32.5,90.52,274.58,49.22,0.31111,0.00012,50.34
416,1038.3,237.01,20.932853,61.271658,708,329.05,27.81,72.91,304.24,48.29,0.31911,0.000123,51.63
417,1066.45,235.81,20.951754,61.717255,1078,301.4,24.3,65.12,330.89,45.01,0.32886,0.000127,53.21
418,1104.1,242.33,20.848588,62.313321,1081,254.4,30.87,87.27,351.19,48.28,0.3204,0.000123,51.84
419,1136.63,235.08,20.9633,62.828238,789,277.46,58.12,224.1,393.87,53.28,0.28143,0.000108,45.53
420,1164.41,239.0,20.901346,63.267996,1209,163.31,42.43,132.26,420.47,49.24,0.31438,0.000121,50.87
421,1200.02,241.84,20.856243,63.831786,999,162.92,39.5,163.65,462.31,50.34,0.30579,0.000118,49.48
422,1227.37,243.84,20.824643,64.264703,811,628.7,65.04,383.7,497.53,61.35,0.21623,8.3e-05,34.99
423,1258.58,234.16,20.977823,64.7588,1000,1218.6,74.27,577.57,551.5,72.29,0.133,5.1e-05,21.52
424,1289.91,235.27,20.960277,65.254903,1017,1512.31,71.54,481.53,575.98,70.93,0.13786,5.3e-05,22.31
425,1324.7,239.85,20.887774,65.805522,1314,1453.24,72.34,455.08,582.86,69.58,0.1475,5.7e-05,23.86
426,1360.83,241.82,20.856651,66.377607,962,1268.96,70.54,407.85,590.93,66.64,0.16984,6.5e-05,27.48
427,1389.47,237.92,20.918371,66.830919,867,1098.08,72.23,472.96,563.14,67.76,0.16466,6.3e-05,26.64
428,1417.23,231.76,21.015854,67.270429,1066,876.15,69.18,405.97,518.72,63.85,0.1948,7.5e-05,31.52
429,1459.61,243.06,20.837008,67.941319,1286,760.61,68.57,411.58,460.12,63.25,0.20073,7.7e-05,32.48
430,1494.67,244.16,20.819537,68.49637,1052,838.01,61.68,289.63,405.68,59.47,0.22664,8.7e-05,36.67
431,1523.87,242.66,20.843341,68.958641,882,900.96,68.74,451.27,359.82,65.63,0.18206,7e-05,29.46
432,1551.53,238.7,20.906045,69.396573,691,1018.51,71.18,446.63,315.16,66.28,0.17589,6.8e-05,28.46
433,1579.32,239.89,20.887146,69.836419,989,833.18,65.31,379.5,277.98,62.62,0.20413,7.9e-05,33.03
434,1613.5,234.64,20.970225,70.37762,935,1126.02,72.0,494.59,228.6,68.72,0.15781,6.1e-05,25.53
435,1643.62,237.53,20.924586,70.854395,1258,1915.1,79.45,962.87,195.48,85.69,0.05428,2.1e-05,8.78
436,1676.61,246.65,20.78011,71.376655,1133,1975.85,83.53,1467.12,151.43,85.84,0.05175,2e-05,8.37
437,1711.32,237.57,20.923954,71.926138,1203,1472.93,75.27,638.96,90.03,73.23,0.10959,4.2e-05,17.73
438,1744.3,245.43,20.799475,72.44831,1061,1050.14,77.67,786.81,51.54,73.82,0.14023,6.6e-05,27.63
439,1769.45,241.81,20.856808,72.846343,566,130.62,63.11,333.48,17.46,49.9,0.42651,0.000303,127.21
440,1794.98,251.7,20.700279,73.250638,422,-21.03,29.33,104.11,9.13,40.37,0.56841,0.000486,204.11
441,4458.14,233.86,20.982651,115.411008,100,-37.05,50.69,602.07,3.54,57.62,0.45764,0.000436,183.02
442,16.22,269.38,20.420295,45.091065,1281,253.42,37.21,104.81,77.34,45.33,0.32273,0.000124,52.22
443,47.23,274.34,20.341837,45.582047,647,89.37,51.34,185.84,24.51,44.71,0.44075,0.000281,118.07
444,59.54,287.69,20.130484,45.776937,193,74.61,63.45,311.89,10.68,48.45,0.48539,0.000402,168.81
445,125.73,267.73,20.446509,46.824743,450,-40.29,23.1,63.65,8.56,33.99,0.59791,0.000517,217.19
446,145.96,270.03,20.410061,47.144989,552,-8.77,33.65,92.83,12.2,40.19,0.54817,0.000439,184.55
447,179.85,267.23,20.454367,47.681521,1003,7.35,39.51,128.22,11.98,41.55,0.5375,0.000433,181.83
448,211.54,273.17,20.3603,48.18317,981,89.95,35.07,102.88,31.3,42.08,0.44314,0.000264,110.83
449,244.42,273.66,20.352505,48.703648,814,63.56,28.82,73.36,45.0,41.46,0.40936,0.000209,87.68
450,268.99,271.55,20.38601,49.092701,985,33.56,28.66,88.09,36.93,41.42,0.43339,0.000243,102.0
451,304.93,272.43,20.372078,49.661665,850,-5.99,21.61,58.84,32.71,32.66,0.47867,0.000281,117.95
452,330.82,274.7,20.336154,50.071424,1028,-4.9,18.0,43.96,46.4,26.78,0.48756,0.000244,102.65
453,361.53,271.03,20.394146,50.557621,1021,21.21,24.32,62.52,30.69,37.37,0.46845,0.000281,117.91
454,396.58,264.9,20.491293,51.112524,636,-40.17,14.98,36.23,13.13,19.78,0.67966,0.000534,224.21
455,431.51,267.14,20.455749,51.665568,930,-22.49,13.54,31.3,38.71,18.49,0.58243,0.00032,134.35
456,457.2,269.4,20.420065,52.072164,743,-7.41,9.77,24.99,73.33,13.67,0.54582,0.00021,88.31
457,488.47,266.28,20.469358,52.567183,1087,25.08,16.05,34.86,73.96,24.67,0.45238,0.000174,73.19
458,525.07,269.78,20.413974,53.146706,1022,59.22,25.28,57.97,54.25,40.11,0.38705,0.000175,73.53
459,553.13,277.76,20.287703,53.590948,1000,65.3,24.06,62.29,47.98,38.01,0.40962,0.000201,84.54
460,586.33,268.29,20.43754,54.116512,1122,81.86,32.68,92.44,32.13,41.69,0.44414,0.000262,110.11
461,619.56,272.68,20.368019,54.642582,1018,136.36,20.09,50.69,53.27,31.76,0.42351,0.000194,81.54
462,652.98,269.48,20.418786,55.171639,1107,124.74,20.34,45.49,63.62,32.36,0.38933,0.000153,64.4
463,686.08,272.67,20.368211,55.695627,1249,131.87,19.38,46.3,65.93,30.97,0.39679,0.000153,64.2
464,719.24,271.04,20.394091,56.220522,1139,89.99,25.57,68.43,42.1,40.63,0.41969,0.000222,93.09
465,749.36,262.12,20.535262,56.697377,789,-17.72,26.93,73.25,13.49,39.5,0.54542,0.000425,178.49
466,783.83,269.24,20.422605,57.243013,989,64.69,27.22,81.04,28.15,40.99,0.46195,0.000284,119.34
