cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile
217,14,150,15.8,147.39,22.35151,45.08442,1018,134.39,3.16,329.87,48.54,169.97,30.59,53.53,54.25,rough
218,49,151,47.88,144.55,22.39655,45.592269,1108,188.05,72.93,342.4,37.93,117.3,28.6,50.05,55.9,rough
219,82,146,80.33,145.66,22.37898,46.105966,1043,89.07,-58.67,339.77,41.12,137.71,21.0,36.75,56.45,rough
220,107,147,107.88,148.82,22.328897,46.542183,996,278.41,48.37,382.37,44.4,138.35,27.44,48.02,54.62,rough
221,139,142,138.75,142.31,22.43193,47.030797,984,362.35,268.49,435.51,32.95,80.61,52.83,92.44,54.1,rough
222,166,150,168.59,148.86,22.328354,47.503288,1108,343.82,183.67,482.68,39.65,113.37,63.95,111.92,52.21,rough
223,216,149,210.45,148.75,22.330037,48.166003,1053,295.05,208.64,378.35,35.04,92.92,74.0,129.51,52.49,rough
224,235,141,238.21,139.94,22.469561,48.605389,968,205.47,130.51,297.05,34.62,92.92,68.74,120.3,53.52,rough
225,273,134,270.65,136.87,22.518173,49.118891,1091,138.24,2.2,284.8,42.28,114.59,58.5,102.37,54.01,rough
226,296,149,298.94,148.05,22.341127,49.566876,1148,31.08,-7.26,136.99,19.14,53.46,44.83,78.45,69.32,moderate
227,339,144,333.42,146.07,22.372397,50.112697,1061,20.55,-0.41,65.78,12.5,28.61,58.16,101.78,80.22,easy
228,362,143,363.63,142.57,22.427791,50.59085,719,31.25,0.56,69.31,11.8,27.12,68.5,119.88,80.55,easy
229,391,135,394.38,138.13,22.498217,51.077739,1041,47.96,2.04,98.3,12.91,30.82,52.88,92.54,79.69,easy
230,431,142,430.56,142.74,22.42516,51.650555,1091,37.84,-2.7,82.12,13.12,30.67,35.21,61.62,80.78,easy
231,467,135,468.18,138.46,22.492861,52.245969,1004,52.07,1.67,139.3,16.47,39.61,41.49,72.61,74.35,easy
232,495,152,494.15,151.88,22.280423,52.65711,925,51.61,3.64,112.52,16.33,43.58,41.24,72.18,74.46,easy
233,522,146,525.14,146.13,22.371529,53.147707,1091,98.9,25.46,153.63,18.56,45.69,61.79,108.13,68.77,moderate
234,563,134,561.09,137.72,22.504681,53.716937,931,164.0,108.47,212.42,14.96,39.06,54.79,95.89,75.05,easy
235,590,148,589.97,147.89,22.343566,54.174053,883,164.93,105.09,222.71,21.1,61.6,24.76,43.33,66.42,moderate
236,623,141,621.71,139.74,22.47265,54.676537,845,42.05,-60.21,150.42,45.23,144.39,8.84,15.48,57.49,rough
237,647,143,648.9,145.31,22.384451,55.106954,1067,180.46,-53.68,383.11,49.42,182.33,20.56,35.99,54.27,rough
238,684,135,685.36,136.86,22.518273,55.68422,1113,372.61,291.12,488.35,35.63,92.73,51.13,89.48,53.73,rough
239,717,147,715.07,148.56,22.33307,56.154628,1031,420.7,320.92,509.68,30.54,79.97,44.19,77.34,54.39,rough
240,745,145,746.39,146.63,22.363579,56.650414,969,456.95,350.44,553.49,32.51,93.02,48.61,85.06,53.34,rough
241,783,148,783.52,148.32,22.336765,57.238222,959,489.59,431.07,548.33,22.98,55.29,60.19,105.34,58.53,moderate
242,814,138,814.91,140.53,22.460117,57.735134,1247,464.22,346.3,556.59,35.5,102.08,82.71,144.74,50.31,rough
243,849,135,848.23,136.67,22.521291,58.262597,1007,432.53,353.56,496.09,24.6,61.02,106.05,185.59,53.74,rough
244,885,146,881.83,146.44,22.366568,58.794471,824,269.35,163.57,383.14,36.44,99.08,122.01,213.51,51.2,rough
245,906,145,910.08,144.4,22.398926,59.241769,1061,183.33,155.0,278.16,25.29,67.72,146.03,255.56,54.08,rough
246,946,149,943.85,147.59,22.348358,59.776401,826,159.2,155.0,168.0,2.98,9.11,173.83,304.21,93.22,open
247,970,147,973.79,142.14,22.434653,60.25036,1000,161.14,155.72,340.17,6.74,38.71,203.2,355.6,85.93,easy
248,1013,148,1012.01,148.04,22.341214,60.855431,1109,177.42,156.0,513.37,17.39,94.23,235.94,412.9,66.24,moderate
249,1047,135,1044.85,140.23,22.464884,61.375308,765,205.71,156.0,434.66,27.76,104.86,263.26,460.71,51.44,rough
250,1069,135,1071.15,138.13,22.498215,61.791595,675,229.33,156.0,430.22,37.14,118.0,276.41,483.71,50.81,rough
251,1096,144,1099.74,144.38,22.399234,62.244301,1023,227.87,116.32,390.85,37.85,113.73,284.83,498.45,50.97,rough
252,1140,138,1136.66,140.21,22.465145,62.828721,1103,202.01,73.86,613.97,47.32,191.89,305.7,534.97,48.39,rough
253,1162,135,1164.79,137.72,22.504623,63.273987,997,568.45,229.53,1082.92,65.45,368.78,321.48,562.6,39.59,severe
254,1198,142,1194.35,143.72,22.409657,63.742043,1139,1147.0,562.94,1594.62,76.06,597.13,332.8,582.4,27.51,severe
255,1224,144,1227.12,145.13,22.387375,64.260874,997,1324.79,926.67,1967.42,74.16,565.99,351.98,615.96,27.38,severe
256,1272,142,1270.41,140.26,22.464423,64.946162,1002,1545.9,1088.89,1921.92,71.31,470.35,367.09,642.41,29.23,severe
257,1298,152,1298.88,148.61,22.332313,65.396818,834,1478.23,1147.31,1795.62,70.35,387.58,347.12,607.46,32.63,severe
258,1328,139,1327.8,136.8,22.519272,65.854617,999,1323.33,1027.03,1841.06,69.96,394.42,315.9,552.83,33.46,severe
259,1358,146,1357.21,145.07,22.388331,66.320273,1104,1161.96,887.45,1545.27,66.71,380.4,292.99,512.74,35.07,severe
260,1387,142,1389.58,143.41,22.414503,66.832736,928,1081.29,750.12,1470.86,69.92,470.94,263.82,461.68,32.43,severe
261,1421,135,1421.9,138.67,22.489554,67.344435,1153,1197.81,771.66,1743.05,72.95,508.93,233.88,409.29,30.28,severe
262,1457,145,1455.71,143.65,22.410784,67.879575,1301,1193.89,758.33,1604.51,73.95,507.82,209.71,366.99,30.35,severe
263,1487,145,1485.94,142.72,22.425409,68.358168,956,854.19,645.76,1211.31,63.26,292.14,186.72,326.77,40.33,severe
264,1513,143,1516.1,139.96,22.469186,68.835578,1041,885.24,704.45,1137.31,57.8,236.86,164.7,288.22,42.07,rough
265,1553,143,1549.6,141.61,22.443026,69.365988,1044,1137.38,813.98,1521.0,67.32,383.31,145.37,254.4,35.14,severe
266,1580,142,1582.42,139.4,22.478123,69.885546,934,1138.42,661.65,1669.32,75.66,541.42,117.72,206.01,29.54,severe
267,1614,146,1615.56,145.85,22.3759,70.410138,1110,1234.94,675.26,2256.12,77.77,716.24,85.4,149.45,23.05,extreme
268,1651,145,1649.97,142.62,22.427131,70.95496,1201,1803.44,1056.59,3005.31,74.6,816.51,51.21,89.61,18.23,extreme
269,1685,145,1683.61,146.61,22.363877,71.48743,940,1029.27,70.52,2673.39,79.73,1116.86,21.07,36.88,25.81,extreme
270,1711,144,1707.97,149.29,22.321425,71.873148,416,115.57,-64.5,678.17,65.66,423.52,7.74,13.54,47.19,rough
271,1730,157,1724.71,159.65,22.157475,72.138199,234,114.31,-62.1,353.3,67.75,365.71,6.34,11.1,49.35,rough
272,4456,143,4456.71,138.9,22.486027,115.388343,48,-69.5,-108.39,-36.32,58.68,736.24,1.18,2.07,37.87,severe
273,11,176,14.62,179.01,21.85098,45.065734,998,267.74,100.28,396.15,37.8,112.7,53.89,94.32,53.54,rough
274,52,170,47.84,172.63,21.951916,45.591623,779,232.35,46.3,381.73,47.52,154.89,31.43,55.01,54.04,rough
275,70,179,72.98,180.42,21.82867,45.989628,911,3.67,-63.06,339.79,36.48,127.83,8.77,15.35,58.34,moderate
276,115,183,114.38,178.94,21.852074,46.64497,762,183.63,-62.05,372.58,55.09,234.7,11.98,20.96,53.07,rough
277,140,178,141.74,175.41,21.907911,47.078162,923,235.52,99.28,389.12,37.37,108.14,34.6,60.54,55.43,rough
278,176,177,177.07,177.08,21.881595,47.637455,1090,201.96,79.0,308.83,38.55,101.76,38.5,67.38,55.58,rough
279,210,179,209.16,180.12,21.833439,48.145535,1093,226.1,109.43,295.05,32.83,89.26,50.72,88.76,54.9,rough
280,242,174,242.2,173.88,21.932159,48.66854,1112,170.65,61.59,288.78,32.45,93.28,41.76,73.09,55.84,rough
281,269,183,269.41,178.1,21.865397,49.099263,876,48.4,-60.11,154.59,27.09,75.54,20.4,35.71,58.98,moderate
282,297,176,300.81,175.72,21.903046,49.596488,1058,-3.2,-61.68,76.58,19.61,48.77,18.63,32.6,70.99,moderate
283,344,180,339.32,180.5,21.827378,50.205987,1098,21.33,-14.89,53.0,13.3,31.07,43.05,75.35,79.97,easy
284,362,167,365.11,167.67,22.030489,50.614374,787,10.34,-9.39,34.42,12.62,27.65,54.48,95.33,80.41,easy
285,397,175,396.03,174.55,21.921617,51.103895,1102,-18.95,-47.48,16.98,12.73,27.73,26.28,45.98,82.63,easy
286,423,169,423.78,168.15,22.022887,51.543153,933,-19.32,-62.07,25.3,15.69,36.06,13.65,23.89,78.42,easy
287,463,178,461.9,169.74,21.997777,52.146701,746,-22.98,-62.35,9.47,15.33,38.27,10.66,18.66,79.19,easy
288,488,178,489.43,177.21,21.879545,52.58242,778,-14.6,-60.61,30.44,14.84,37.68,18.49,32.36,79.35,easy
289,526,182,522.97,178.59,21.857632,53.113344,829,14.09,-34.6,60.29,15.13,35.87,33.1,57.92,77.61,easy
290,552,171,552.73,170.27,21.989398,53.58448,1118,74.93,37.26,132.38,14.69,36.17,51.99,90.98,76.44,easy
291,583,175,583.22,177.77,21.870632,54.067168,1072,85.67,-29.57,149.55,23.01,58.92,32.14,56.24,63.35,moderate
292,615,169,612.96,170.78,21.981218,54.538081,812,46.82,-66.75,155.0,43.29,160.56,7.09,12.41,57.02,rough
293,659,181,656.37,177.03,21.882332,55.225235,811,77.69,-64.31,307.29,50.38,184.56,10.33,18.08,55.7,rough
294,681,174,682.79,168.53,22.016898,55.643516,901,265.78,136.34,355.71,32.63,93.61,24.23,42.4,56.54,rough
295,715,181,715.8,178.74,21.855178,56.166051,972,212.52,-61.76,372.39,52.18,198.43,14.35,25.12,53.97,rough
296,750,179,748.84,179.62,21.841244,56.689099,1072,307.11,-54.39,424.71,43.18,172.06,18.18,31.81,53.95,rough
297,777,172,778.32,172.46,21.954739,57.155882,906,443.24,314.84,513.76,27.54,71.14,36.27,63.48,55.16,rough
298,816,184,816.27,181.04,21.818851,57.756666,1291,396.44,190.49,551.52,46.09,153.03,51.89,90.81,51.38,rough
299,850,168,848.25,167.86,22.027515,58.262906,1197,451.55,264.96,582.7,43.98,139.51,82.95,145.15,49.06,rough
300,881,175,881.53,176.68,21.887923,58.789809,1094,437.02,177.71,636.17,56.01,214.38,105.21,184.11,45.96,rough
301,918,181,914.58,180.38,21.829222,59.312939,848,302.39,155.62,475.41,47.4,162.52,134.16,234.78,48.73,rough
302,935,169,938.61,171.4,21.971396,59.69345,924,212.92,155.03,364.99,34.42,104.2,159.89,279.81,51.41,rough
303,978,168,978.11,172.84,21.948645,60.318718,1275,164.33,156.0,394.8,8.17,38.71,196.27,343.48,83.55,easy
304,1016,177,1013.17,179.8,21.838533,60.873695,1173,275.99,156.0,533.79,51.83,242.23,215.72,377.51,46.09,rough
305,1046,174,1046.96,174.25,21.926384,61.40876,1223,272.65,168.15,526.83,39.79,124.93,233.51,408.65,50.26,rough
306,1080,167,1078.47,168.88,22.011345,61.907539,1035,241.96,184.28,347.4,35.63,99.2,252.97,442.69,51.39,rough
307,1109,179,1105.79,179.5,21.843223,62.339972,926,308.71,113.55,423.12,40.35,134.04,256.86,449.51,49.69,rough
308,1129,176,1131.13,172.12,21.960012,62.741216,896,309.86,78.08,669.5,61.03,309.26,274.88,481.04,43.49,rough
309,1162,177,1165.22,172.54,21.953464,63.280934,1182,378.65,76.2,1157.01,58.88,371.51,292.51,511.9,40.81,severe
310,1208,178,1204.42,176.65,21.888293,63.901455,1055,1347.74,898.0,1818.67,71.28,470.18,313.31,548.29,30.61,severe
311,1233,175,1235.08,174.92,21.915762,64.38677,950,1369.93,902.73,1896.41,74.83,566.52,335.4,586.95,27.05,severe
312,1265,168,1261.96,168.19,22.022262,64.812354,897,1483.11,1157.33,1984.3,75.23,529.19,359.29,628.76,27.59,severe
313,1288,173,1289.34,176.68,21.887932,65.245739,870,1535.53,1255.85,1806.51,60.23,279.67,363.18,635.57,36.05,severe
314,1323,166,1324.08,168.98,22.009795,65.7957,1051,1377.2,958.25,1798.25,71.19,421.97,333.4,583.44,32.11,severe
315,1357,182,1354.96,181.71,21.80824,66.284623,1051,1071.63,740.11,1524.31,67.87,416.1,313.43,548.5,34.44,severe
316,1384,172,1387.33,172.3,21.957203,66.797043,1106,1054.67,739.16,1507.3,71.48,484.15,281.39,492.43,32.15,severe
317,1428,177,1426.32,172.47,21.954441,67.414307,1125,920.09,664.82,1303.54,72.01,429.8,250.73,438.77,35.0,severe
318,1457,181,1456.71,182.24,21.799772,67.895371,948,845.44,561.53,1523.11,63.95,434.75,235.41,411.97,35.34,severe
319,1481,177,1482.02,177.66,21.872321,68.296061,926,918.05,605.24,1258.39,63.87,303.27,214.85,375.99,39.49,severe
320,1510,167,1514.04,170.77,21.9815,68.8031,1168,895.51,596.32,1276.05,65.71,333.11,186.77,326.84,38.59,severe
321,1558,170,1552.27,175.81,21.901561,69.408219,1178,1147.69,950.95,1470.96,62.47,288.59,153.12,267.95,38.42,severe
322,1575,166,1578.53,168.78,22.012908,69.824043,778,1394.45,990.02,1673.11,68.87,414.39,125.88,220.3,32.26,severe
323,1608,175,1610.68,175.55,21.905684,70.332891,1165,1499.74,809.43,2387.69,74.99,710.05,97.73,171.03,21.08,extreme
324,1655,173,1650.69,171.66,21.967414,70.966393,931,2144.45,1421.91,2819.61,75.35,654.48,60.76,106.33,20.85,extreme
325,1678,180,1680.99,179.45,21.844,71.445966,938,2177.55,1233.98,4065.98,80.06,1128.24,45.95,80.42,15.92,extreme
326,1714,176,1710.24,175.28,21.910053,71.909121,797,792.99,49.33,2470.01,74.46,939.83,26.75,46.82,27.0,severe
327,1738,172,1736.0,176.9,21.884442,72.316951,405,3.01,-62.83,332.68,41.22,207.94,8.99,15.74,55.5,rough
328,15,215,14.75,211.45,21.337381,45.067857,888,354.11,268.19,426.22,34.95,93.02,49.03,85.79,54.02,rough
329,43,206,44.32,206.24,21.419851,45.53599,1262,298.83,-51.17,396.08,37.85,143.29,21.82,38.19,54.74,rough
330,82,210,79.61,208.46,21.384802,46.094543,818,-10.32,-62.79,42.42,32.2,90.72,6.24,10.92,59.95,moderate
331,111,207,113.44,209.84,21.362978,46.630091,682,0.82,-61.97,120.69,31.89,83.21,8.91,15.6,59.93,moderate
332,140,202,141.32,205.89,21.425436,47.071567,968,102.65,48.84,185.49,26.33,73.86,22.23,38.91,58.52,moderate
333,173,209,173.03,206.86,21.410085,47.573539,951,80.98,-60.38,229.32,41.11,133.92,12.47,21.81,57.3,rough
334,211,213,209.45,210.1,21.358799,48.150038,952,178.19,89.78,257.71,36.54,101.35,36.09,63.16,55.95,rough
335,242,214,242.3,213.93,21.29816,48.670125,1017,38.62,-16.63,170.34,22.99,64.73,28.02,49.03,63.81,moderate
336,266,203,263.36,206.31,21.418788,49.003492,625,-5.35,-61.6,60.19,24.47,64.52,9.26,16.2,63.14,moderate
337,309,206,309.68,205.16,21.436948,49.736847,943,-14.92,-61.89,51.21,21.68,50.74,14.67,25.67,67.89,moderate
338,335,213,338.26,210.39,21.354205,50.189314,859,27.32,-35.31,84.6,20.64,49.02,42.64,74.62,67.2,moderate
339,373,200,371.22,201.54,21.494295,50.711076,1126,-7.43,-48.22,31.37,15.67,37.53,49.68,86.94,75.52,easy
340,399,212,399.99,211.67,21.333903,51.166473,1105,-22.93,-50.05,13.43,13.67,30.36,32.1,56.17,80.54,easy
341,436,201,428.49,204.35,21.449807,51.617777,678,-22.01,-61.53,3.44,17.87,43.33,10.1,17.68,74.86,easy
342,454,213,456.18,219.96,21.202651,52.056135,761,-26.24,-61.7,22.53,25.69,64.72,8.45,14.79,61.31,moderate
343,495,201,500.47,196.94,21.567153,52.757197,440,-43.74,-62.08,-17.41,14.03,36.2,6.75,11.81,81.86,easy
344,531,199,532.6,203.62,21.461403,53.265916,1004,3.2,-61.55,66.46,25.04,66.16,17.61,30.82,61.43,moderate
345,567,212,563.59,208.7,21.380967,53.756504,965,49.24,-8.06,162.91,30.24,77.49,29.63,51.85,58.18,moderate
346,589,214,592.66,211.29,21.339894,54.2167,888,27.12,-33.62,118.49,24.77,65.42,21.66,37.91,61.43,moderate
347,622,206,618.13,205.03,21.439016,54.619944,888,2.93,-60.96,107.89,33.13,94.56,8.09,14.15,59.58,moderate
348,648,201,645.77,198.3,21.545522,55.057403,423,-16.66,-71.04,10.77,34.28,113.93,4.07,7.12,59.34,moderate
349,683,194,682.36,190.57,21.667939,55.63674,360,61.85,-65.06,194.79,56.59,249.56,5.03,8.8,53.93,rough
350,715,216,708.88,221.03,21.185753,56.056521,98,-47.89,-67.11,-11.06,38.98,129.26,1.71,2.99,59.2,moderate
351,753,215,756.78,211.03,21.344109,56.814842,506,-26.46,-75.37,142.64,40.69,147.53,3.14,5.5,58.29,moderate
352,787,200,785.89,200.9,21.504496,57.275638,1043,195.45,-32.62,452.78,49.9,183.0,18.7,32.72,54.29,rough
353,816,216,815.31,213.65,21.302645,57.741408,807,122.57,-3.48,340.69,46.27,171.65,30.0,52.5,54.32,rough
354,850,205,850.64,205.32,21.434425,58.300794,1283,383.9,175.55,546.08,52.99,189.58,66.23,115.91,49.06,rough
355,886,210,884.51,208.37,21.386149,58.836913,1013,338.85,245.84,496.54,37.04,121.48,98.16,171.78,49.93,rough
356,917,206,914.64,206.45,21.416596,59.313974,704,259.41,155.61,393.92,35.23,102.97,127.37,222.89,51.13,rough
357,937,209,941.29,206.54,21.415103,59.735842,937,196.14,155.56,336.35,19.76,57.86,149.67,261.92,63.49,moderate
358,972,211,974.02,208.62,21.382297,60.25395,1516,225.52,156.0,540.64,25.23,97.19,171.62,300.34,52.85,rough
359,1016,216,1009.3,212.07,21.327609,60.812431,829,308.39,156.01,547.99,41.85,178.91,184.31,322.54,48.11,rough
360,1031,212,1035.85,207.85,21.394477,61.232865,838,215.45,156.0,389.21,31.53,104.34,198.38,347.17,51.39,rough
361,1072,206,1072.36,204.47,21.447973,61.810836,1298,205.52,155.67,379.76,35.42,104.33,219.2,383.6,51.46,rough
362,1109,213,1105.82,213.3,21.308148,62.340452,959,345.52,216.41,476.67,36.93,109.69,226.67,396.68,50.3,rough
363,1131,203,1132.59,204.39,21.449163,62.764303,822,352.14,152.13,546.51,53.58,204.99,247.87,433.78,46.88,rough
364,1160,198,1161.26,202.57,21.478019,63.218155,986,237.24,71.84,521.26,54.87,232.3,265.89,465.31,46.71,rough
365,1195,205,1192.61,208.01,21.391804,63.714412,1271,593.03,55.37,1556.71,65.47,518.51,282.14,493.74,34.13,severe
366,1227,209,1227.33,210.82,21.347428,64.26415,1132,1183.78,373.68,1599.84,74.58,556.6,305.14,533.99,28.69,severe
367,1259,203,1260.49,202.44,21.480112,64.789106,1154,1593.45,1159.61,1998.14,65.59,391.0,335.87,587.77,31.71,severe
368,1300,206,1298.11,204.75,21.443438,65.384637,1042,1554.56,1176.38,2083.44,70.67,432.85,356.89,624.56,30.5,severe
369,1326,205,1328.61,204.48,21.4478,65.867507,1126,1294.84,949.16,1631.71,70.65,439.7,346.97,607.2,32.06,severe
370,1365,212,1360.5,212.68,21.318021,66.372367,897,933.22,650.06,1473.96,70.39,488.65,327.01,572.27,32.83,severe
371,1386,207,1388.37,205.02,21.439256,66.813488,855,939.66,585.83,1454.62,72.22,569.67,300.65,526.13,29.92,severe
372,1418,198,1416.13,198.56,21.541555,67.253012,918,940.17,646.81,1335.71,70.07,421.6,275.67,482.43,35.15,severe
373,1446,213,1448.62,213.32,21.307886,67.76739,1181,999.58,594.54,1596.22,74.26,525.26,261.14,457.0,31.07,severe
374,1494,209,1490.32,209.79,21.363667,68.427517,1266,717.77,515.59,1134.47,67.22,342.49,222.18,388.81,39.49,severe
375,1521,208,1521.77,204.36,21.449621,68.925364,1097,1039.17,626.93,1365.2,66.97,353.53,190.81,333.92,36.87,severe
376,1545,216,1549.63,211.39,21.338305,69.36642,1126,1134.06,881.53,1535.52,61.59,288.4,168.02,294.04,38.52,severe
377,1591,204,1585.1,204.72,21.443917,69.927959,1235,1283.09,869.64,1638.32,67.98,388.91,133.78,234.12,33.93,severe
378,1612,208,1616.43,206.34,21.418293,70.424017,916,1305.51,790.15,2332.67,78.33,776.4,108.88,190.54,20.07,extreme
379,1653,198,1649.6,200.77,21.506563,70.949087,1132,2649.5,1551.21,3956.59,80.56,1051.93,81.72,143.02,10.64,extreme
380,1682,211,1682.21,212.95,21.313671,71.465331,1169,2200.99,1183.83,3443.67,79.88,1036.39,69.35,121.35,13.94,extreme
381,1717,200,1716.89,204.09,21.453984,72.014287,1101,1488.35,113.83,2847.85,76.06,778.17,35.26,61.71,23.0,extreme
382,1749,199,1742.37,201.49,21.495071,72.41767,553,422.0,-61.84,1529.77,66.96,831.11,10.26,17.95,30.85,severe
383,1760,220,1749.96,221.8,21.173624,72.53782,369,291.53,-60.95,1426.33,70.17,577.9,9.85,17.24,40.35,severe
384,14,236,15.81,237.64,20.922878,45.084593,818,327.95,239.38,411.39,33.11,89.59,46.38,81.16,54.52,rough
385,49,247,46.91,244.25,20.818103,45.576931,1047,253.35,-58.15,387.04,51.19,224.44,15.42,26.99,52.68,rough
386,83,235,84.81,229.44,21.052632,46.17693,248,-36.71,-64.45,5.85,24.37,86.67,5.34,9.34,63.05,moderate
387,104,233,108.54,234.67,20.969839,46.552646,874,-11.8,-61.88,124.58,26.71,71.69,12.85,22.49,60.12,moderate
388,142,244,142.62,241.23,20.865949,47.092126,1277,88.79,-40.04,153.9,29.45,83.27,17.14,29.99,58.68,moderate
389,180,232,182.52,234.16,20.977904,47.723791,813,70.22,-61.6,204.79,47.09,149.94,9.0,15.75,57.08,rough
390,216,235,210.92,238.61,20.907429,48.173366,775,194.69,97.37,255.09,33.28,88.47,31.67,55.42,56.63,rough
391,230,241,235.32,244.67,20.811465,48.559646,940,92.32,17.58,159.42,29.96,79.94,38.93,68.13,57.08,rough
392,278,242,272.15,242.08,20.852559,49.14264,1018,-3.89,-62.09,36.47,16.91,40.15,14.85,25.99,76.05,easy
393,294,235,299.1,235.75,20.952782,49.569328,928,-27.57,-61.94,18.6,24.26,56.78,8.3,14.53,63.98,moderate
394,333,232,330.86,237.99,20.917344,50.072062,1086,45.04,-17.96,82.38,12.36,30.09,34.33,60.07,82.08,easy
395,363,242,364.73,240.07,20.884296,50.60837,1249,35.22,-11.53,83.47,13.53,32.94,39.65,69.39,79.7,easy
396,405,241,400.44,241.54,20.861054,51.173639,854,-8.18,-42.79,21.06,11.52,27.36,27.48,48.1,84.47,easy
397,423,240,426.43,236.71,20.937526,51.585159,860,-21.14,-57.15,21.46,15.54,35.89,27.36,47.88,77.62,easy
398,460,248,462.52,242.94,20.838909,52.156366,947,8.66,-52.7,55.89,20.64,48.94,26.31,46.05,68.59,moderate
399,502,236,497.14,237.01,20.932746,52.704486,967,27.01,-63.75,78.21,27.75,72.32,12.78,22.37,59.83,moderate
400,527,239,529.94,239.8,20.888686,53.223798,846,1.08,-61.49,57.17,27.83,70.58,9.19,16.08,60.35,moderate
401,559,239,555.73,240.82,20.872406,53.631992,812,22.04,-61.11,164.38,41.75,128.74,7.1,12.42,58.31,moderate
402,582,236,586.3,237.25,20.929045,54.115999,650,5.45,-63.92,160.41,41.83,134.76,6.24,10.93,58.28,moderate
403,623,239,621.15,243.46,20.830691,54.667695,791,49.91,-61.83,177.93,49.91,161.95,7.47,13.08,56.92,rough
404,657,244,657.17,243.78,20.82565,55.23793,732,77.86,-61.85,169.21,38.56,113.93,11.82,20.68,58.08,moderate
405,686,232,685.66,240.36,20.879807,55.689033,578,65.63,-64.12,171.54,44.59,148.97,8.38,14.67,57.2,rough
406,719,239,718.45,246.18,20.787632,56.208029,576,46.05,-69.73,163.97,41.82,136.52,7.81,13.67,57.82,rough
407,764,243,765.07,244.13,20.820136,56.946148,549,13.3,-64.06,87.46,30.15,84.27,9.21,16.11,59.78,moderate
408,785,236,789.97,237.46,20.925666,57.340356,805,64.83,-61.46,232.24,41.34,129.97,11.21,19.61,57.65,rough
409,821,233,818.65,237.24,20.929159,57.794396,816,187.89,34.97,269.42,35.37,115.22,33.44,58.52,55.59,rough
410,841,243,845.57,240.86,20.871846,58.220475,874,179.39,60.11,469.79,43.89,163.47,57.96,101.43,52.04,rough
411,880,240,876.71,242.45,20.846602,58.713409,1170,324.95,158.89,508.32,38.5,133.36,80.16,140.29,50.37,rough
412,904,233,905.64,236.07,20.94772,59.171465,917,412.74,358.11,529.78,27.17,80.27,104.9,183.58,50.87,rough
413,935,237,935.63,239.42,20.894637,59.646239,1101,399.86,266.72,532.88,32.45,88.62,123.41,215.97,50.67,rough
