id,name,slug,state_id,state_name,province_id,province_name,culture_id,feature_id,cell,x,y,capital,port,population,type,group,walls,citadel,temple
652,Setalistuba,setalistuba,31,Duchy of Witfordburia,0,,19,1,4635,170.02,1379.91,FALSE,FALSE,5.659,River,town,FALSE,FALSE,FALSE
653,Pecan,pecan,23,Xilhuan Altepetl,39,Madaspan County,22,1,2910,1299.51,856.07,FALSE,FALSE,3.497,Generic,town,FALSE,FALSE,FALSE
654,Papurvia,papurvia,32,Nekosdamkoda,0,,26,1,4009,1292.33,1221.32,FALSE,FALSE,1.778,Generic,village,FALSE,FALSE,FALSE
655,Corsaquencu,corsaquencu,36,Duchy of Eleral,0,,26,1,4737,754.88,1397.87,FALSE,FALSE,1.416,Nomadic,village,TRUE,FALSE,FALSE
656,Armiumbia,armiumbia,0,Neutrals,0,,0,1,4051,17.2,1242.77,FALSE,FALSE,1.355,River,village,FALSE,FALSE,FALSE
657,Ateba,ateba,34,Duchy of Petlancia,0,,0,1,5421,1468.22,1548.66,FALSE,FALSE,6.044,Generic,town,FALSE,FALSE,FALSE
658,Punkuyuwapacha,punkuyuwapacha,22,Sultanate of Kanchasuyu,19,Ausuyumi County,19,1,2567,45.74,723.51,FALSE,FALSE,0.926,Generic,village,FALSE,FALSE,FALSE
659,Chaska,chaska,22,Sultanate of Kanchasuyu,3,Maria Barony,19,1,2352,23.22,661.42,FALSE,FALSE,2.049,Highland,town,FALSE,FALSE,FALSE
660,Llaq,llaq,22,Sultanate of Kanchasuyu,9,Qochruyu County,19,1,2162,119.17,607.12,FALSE,FALSE,3.613,Highland,town,FALSE,FALSE,FALSE
661,Victum,victum,27,Marches of Petrello,65,Colanolonia Earldom,0,1,3333,1495.2,1043.69,FALSE,TRUE,3.988,Naval,town,FALSE,TRUE,FALSE
662,Resoncum,resoncum,33,Duchy of Temalimco,0,,25,1,5192,749.17,1514.36,FALSE,FALSE,2.093,Generic,town,FALSE,FALSE,FALSE
663,Solqalion,solqalion,23,Xilhuan Altepetl,41,Wesvariontia County,16,1,1734,1339.61,461.49,FALSE,FALSE,0.529,Generic,village,FALSE,FALSE,FALSE
664,Killaqtasipun,killaqtasipun,22,Sultanate of Kanchasuyu,9,Qochruyu County,19,1,2158,27.01,591.33,FALSE,FALSE,0.971,Generic,fort,FALSE,TRUE,FALSE
665,Florum,florum,25,Latocail Naharcan,62,Florum Earldom,21,1,3090,699.63,942.28,FALSE,FALSE,4.675,Generic,town,FALSE,TRUE,FALSE
666,Betisiolodu,betisiolodu,31,Duchy of Witfordburia,98,Sirnorum County,21,1,3598,83.1,1156.4,FALSE,FALSE,3.617,Hunting,town,FALSE,FALSE,FALSE
667,Ruyuku,ruyuku,22,Sultanate of Kanchasuyu,14,Sumior Landgrave,19,1,1686,351.89,460.5,FALSE,FALSE,2.867,Lake,town,FALSE,FALSE,FALSE
668,Adnicrinium,adnicrinium,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County,19,1,1092,229.47,329.57,FALSE,FALSE,3.868,Generic,town,FALSE,FALSE,FALSE
669,Xebavaltetarza,xebavaltetarza,23,Xilhuan Altepetl,42,Auiatlan County,16,1,1246,1236.36,366.38,FALSE,FALSE,3.874,Generic,town,FALSE,TRUE,FALSE
670,Castelca,castelca,27,Marches of Petrello,77,Ponteleo Earldom,23,1,3823,1479.42,1179.93,FALSE,FALSE,3.226,Hunting,town,TRUE,FALSE,FALSE
671,Fionkancha,fionkancha,28,Emirate of Riagan,85,Melaqta County,20,1,852,567.4,287.8,FALSE,FALSE,0.669,Hunting,trading_post,FALSE,FALSE,FALSE
672,Brecan,brecan,23,Xilhuan Altepetl,113,Brecaoirt Region,22,1,3023,1409.25,889.37,FALSE,TRUE,1.301,Naval,village,FALSE,FALSE,FALSE
673,Launium,launium,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County,0,1,663,143.7,225.72,FALSE,FALSE,0.41,River,village,FALSE,FALSE,FALSE
674,Aurilinn,aurilinn,26,Raamkoda,118,Vaskmurd Istekoda,17,1,794,1082.12,242.86,FALSE,FALSE,0.23,Highland,village,FALSE,FALSE,FALSE
675,Brecaoir,brecaoir,32,Nekosdamkoda,102,Magnakan County,22,1,3376,1167.7,1060.9,FALSE,FALSE,0.249,Nomadic,village,FALSE,FALSE,FALSE
676,Dulalis,dulalis,28,Emirate of Riagan,90,Nialaqtia County,20,1,452,560.68,155.37,FALSE,FALSE,0.299,Highland,village,TRUE,FALSE,FALSE
677,Caharpan,caharpan,29,Beylik of Lugrancanta,30,Glen County,22,1,2120,1010.41,582.72,FALSE,FALSE,1.796,Nomadic,village,FALSE,FALSE,FALSE
678,Vitologon,vitologon,30,Herviorum City-state,0,,19,1,3881,669.24,1209.3,FALSE,FALSE,0.217,Nomadic,village,FALSE,FALSE,FALSE
679,Victrix,victrix,34,Duchy of Petlancia,0,,26,1,5031,1553.98,1465.84,FALSE,TRUE,16.697,Naval,city,FALSE,FALSE,FALSE
680,Wakuyuqmarka,wakuyuqmarka,22,Sultanate of Kanchasuyu,6,Borcunumia County,19,1,1487,366.39,417.61,FALSE,FALSE,5.23,Lake,town,FALSE,FALSE,FALSE
681,Prenemiro,prenemiro,31,Duchy of Witfordburia,0,,19,1,4721,396.94,1397.65,FALSE,FALSE,4.082,Generic,town,FALSE,TRUE,FALSE
682,Callo,callo,27,Marches of Petrello,68,Tonazahualco County,23,1,3440,1356.56,1067.55,FALSE,FALSE,2.88,Highland,town,FALSE,FALSE,FALSE
683,Asisumarru,asisumarru,22,Sultanate of Kanchasuyu,17,Asisumarru County,19,1,1956,255.6,545.4,FALSE,FALSE,9.627,Generic,town,FALSE,FALSE,FALSE
684,Orin,orin,28,Emirate of Riagan,124,Orin Territory,20,1,33,737.7,8.9,FALSE,FALSE,3.72,Generic,town,FALSE,FALSE,FALSE
685,Norumpeson,norumpeson,28,Emirate of Riagan,125,Veliaguria Land,21,1,1501,515.9,421.2,FALSE,FALSE,2.276,Generic,town,FALSE,FALSE,FALSE
686,Castiare,castiare,22,Sultanate of Kanchasuyu,20,Binovium County,21,1,1791,442.2,490.7,FALSE,FALSE,0.895,Generic,village,FALSE,FALSE,FALSE
687,Pregi,pregi,23,Xilhuan Altepetl,45,Alcocateco County,0,1,2127,1155.21,584.93,FALSE,FALSE,0.61,Generic,village,FALSE,FALSE,FALSE
688,Llaqtapu,llaqtapu,22,Sultanate of Kanchasuyu,9,Qochruyu County,19,1,2090,37.35,575.55,FALSE,FALSE,2.056,Generic,town,FALSE,FALSE,FALSE
689,Llaqta,llaqta,22,Sultanate of Kanchasuyu,109,Sasumiyuqtia Tribe,19,1,2298,124.7,636.42,FALSE,FALSE,5.639,Highland,town,FALSE,FALSE,FALSE
690,Rontino,rontino,27,Marches of Petrello,79,Casadupia Earldom,23,1,3326,1379.45,1037.38,FALSE,FALSE,4.412,River,town,FALSE,TRUE,FALSE
691,Theixus,theixus,30,Herviorum City-state,96,Theixus District,21,1,3469,628.46,1088.57,TRUE,FALSE,2.822,Hunting,capital,FALSE,FALSE,FALSE
692,Aurion,aurion,23,Xilhuan Altepetl,42,Auiatlan County,16,1,726,1395.84,238.66,FALSE,FALSE,0.516,River,village,FALSE,FALSE,FALSE
693,Dulodunum,dulodunum,23,Xilhuan Altepetl,34,Ariateranno Earldom,0,1,2333,1300.27,640.12,FALSE,FALSE,2.201,Generic,town,TRUE,FALSE,FALSE
694,Celnakion,celnakion,23,Xilhuan Altepetl,27,Archco County,16,1,1913,1330.67,511.83,FALSE,FALSE,1.453,Generic,village,FALSE,FALSE,FALSE
695,Mallaqsu,mallaqsu,22,Sultanate of Kanchasuyu,9,Qochruyu County,19,1,2015,23.41,553.02,FALSE,FALSE,2.017,Hunting,town,FALSE,FALSE,FALSE
696,Sanisciaca,sanisciaca,29,Beylik of Lugrancanta,93,Florum County,21,1,1031,714.22,309.21,FALSE,FALSE,0.615,Hunting,village,FALSE,FALSE,FALSE
697,Qochapuyuna,qochapuyuna,22,Sultanate of Kanchasuyu,24,Kancha County,19,1,1857,116.18,515.1,FALSE,FALSE,4.998,Generic,town,FALSE,FALSE,FALSE
698,Tierkayu,tierkayu,22,Sultanate of Kanchasuyu,8,Tuarkalanco County,20,1,301,179.26,112.43,FALSE,FALSE,0.695,Nomadic,village,FALSE,FALSE,FALSE
699,Cortus,cortus,28,Emirate of Riagan,90,Nialaqtia County,20,1,453,581.48,155.39,FALSE,FALSE,1.148,Highland,village,FALSE,FALSE,FALSE
700,Aryanpan,aryanpan,25,Latocail Naharcan,58,Sarahacan Earldom,22,1,3097,858.5,946.2,FALSE,FALSE,1.969,Nomadic,village,FALSE,FALSE,FALSE
701,Lodue,lodue,33,Duchy of Temalimco,0,,26,1,5392,830.87,1555.62,FALSE,FALSE,0.954,Nomadic,village,FALSE,FALSE,FALSE
702,Bren,bren,28,Emirate of Riagan,123,Bren Territory,20,1,20,452.65,16.87,FALSE,FALSE,0.257,Nomadic,village,FALSE,FALSE,FALSE
703,Ronanmarcan,ronanmarcan,22,Sultanate of Kanchasuyu,15,Fionkancha County,20,1,297,95.92,122,FALSE,FALSE,0.701,Nomadic,village,FALSE,FALSE,FALSE
704,Contum,contum,22,Sultanate of Kanchasuyu,8,Tuarkalanco County,0,1,750,163.23,243.49,FALSE,FALSE,1.544,Nomadic,village,FALSE,TRUE,FALSE
705,Ventianis,ventianis,36,Duchy of Eleral,0,,0,1,4657,650.09,1375.22,FALSE,FALSE,0.427,Nomadic,fort,FALSE,TRUE,FALSE
706,Breaidis,breaidis,25,Latocail Naharcan,55,Caidistlan County,22,1,3149,938.77,968.34,FALSE,FALSE,1.038,Nomadic,village,FALSE,FALSE,FALSE
707,Peharcan,peharcan,25,Latocail Naharcan,55,Caidistlan County,22,1,3305,931.32,1035.16,FALSE,FALSE,1.314,Nomadic,village,TRUE,FALSE,FALSE
708,Victodunium,victodunium,23,Xilhuan Altepetl,46,Confleba County,0,1,2531,1218.15,704.68,FALSE,FALSE,1.005,Highland,village,FALSE,FALSE,FALSE
709,Marnum,marnum,31,Duchy of Witfordburia,0,,19,1,4473,153.25,1341.47,FALSE,FALSE,6.912,Generic,town,FALSE,FALSE,FALSE
710,Pultaurum,pultaurum,23,Xilhuan Altepetl,48,Hueca County,0,1,2201,1333.46,598.99,FALSE,FALSE,1.581,River,village,FALSE,TRUE,FALSE
711,Boralalas,boralalas,36,Duchy of Eleral,0,,19,1,4193,431.31,1272.76,FALSE,FALSE,3.374,Generic,town,FALSE,FALSE,FALSE
712,Buratesa,buratesa,23,Xilhuan Altepetl,47,Buratesa County,0,1,1618,1070.23,454.41,FALSE,FALSE,7.757,River,town,FALSE,FALSE,FALSE
713,Porigunum,porigunum,27,Marches of Petrello,68,Tonazahualco County,0,1,3323,1306.31,1031.73,FALSE,FALSE,1.035,Generic,village,FALSE,FALSE,FALSE
714,Rausium,rausium,36,Duchy of Eleral,0,,19,1,4306,468.32,1295.62,FALSE,FALSE,9.245,Generic,town,FALSE,FALSE,FALSE
715,Etocentia,etocentia,33,Duchy of Temalimco,0,,25,1,5171,299.97,1514.6,FALSE,FALSE,2.788,Generic,town,FALSE,FALSE,FALSE
716,Apumarqurein,apumarqurein,22,Sultanate of Kanchasuyu,2,Laqtia County,19,1,1767,155.4,492.83,FALSE,FALSE,0.884,Highland,village,FALSE,FALSE,FALSE
717,Rukanchapaqllaq,rukanchapaqllaq,22,Sultanate of Kanchasuyu,17,Asisumarru County,19,1,2028,218.8,568.7,FALSE,FALSE,0.709,River,trading_post,FALSE,FALSE,FALSE
718,Rakan,rakan,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate,18,1,2706,827.44,779.26,FALSE,FALSE,0.672,Nomadic,city,FALSE,FALSE,FALSE
719,Ruyu,ruyu,22,Sultanate of Kanchasuyu,21,Marsu County,19,1,1580,249.52,453.3,FALSE,FALSE,0.909,Generic,village,FALSE,FALSE,FALSE
720,Areascolac,areascolac,25,Latocail Naharcan,60,Breharcan County,22,1,3495,1171.7,1097.98,FALSE,FALSE,3.417,River,town,FALSE,FALSE,FALSE
721,Peaoirtlan,peaoirtlan,25,Latocail Naharcan,60,Breharcan County,22,1,3715,1126.8,1160.06,FALSE,FALSE,0.306,River,village,FALSE,FALSE,FALSE
722,Sarauromu,sarauromu,36,Duchy of Eleral,0,,24,1,4226,1060.97,1268.14,FALSE,FALSE,0.296,Nomadic,village,FALSE,FALSE,FALSE
723,Cannscia,cannscia,0,Neutrals,0,,0,1,4279,9.43,1295.75,FALSE,FALSE,0.244,Generic,village,FALSE,FALSE,FALSE
724,Agripila,agripila,33,Duchy of Temalimco,0,,0,1,4733,661.69,1411.08,FALSE,FALSE,0.429,Nomadic,village,FALSE,FALSE,FALSE
725,Bipontia,bipontia,33,Duchy of Temalimco,0,,26,1,5397,938.74,1552.92,FALSE,FALSE,1.343,Nomadic,village,FALSE,FALSE,FALSE
726,Covialentum,covialentum,31,Duchy of Witfordburia,0,,19,1,4391,286.69,1323.72,FALSE,FALSE,13.936,River,city,FALSE,FALSE,FALSE
727,Ausenda,ausenda,31,Duchy of Witfordburia,0,,19,1,4390,273.35,1323.76,FALSE,FALSE,1.964,Generic,village,FALSE,FALSE,FALSE
728,Ciarnanmarka,ciarnanmarka,28,Emirate of Riagan,82,Dorinsia County,20,1,249,416.84,98.2,FALSE,FALSE,0.979,Generic,village,FALSE,FALSE,FALSE
729,Adfluentia,adfluentia,34,Duchy of Petlancia,0,,26,1,5422,1485.76,1547.34,FALSE,FALSE,7.557,Generic,town,TRUE,FALSE,FALSE
730,Riag,riag,22,Sultanate of Kanchasuyu,8,Tuarkalanco County,20,1,1005,344.4,310.5,FALSE,FALSE,2.477,Lake,town,FALSE,FALSE,FALSE
731,Salagpan,salagpan,32,Nekosdamkoda,127,Salagpan Land,22,1,3067,1200.49,931.67,FALSE,FALSE,3.725,Generic,town,TRUE,FALSE,FALSE
732,Villalium,villalium,33,Duchy of Temalimco,0,,19,1,4399,475.68,1318.55,FALSE,FALSE,1.337,Generic,village,FALSE,FALSE,FALSE
733,Victorum,victorum,31,Duchy of Witfordburia,0,,25,1,5170,269.26,1504.45,FALSE,FALSE,0.953,Generic,village,FALSE,FALSE,FALSE
734,Cepigendi,cepigendi,33,Duchy of Temalimco,0,,25,1,5077,375.21,1480,FALSE,FALSE,1.097,Generic,village,FALSE,FALSE,FALSE
735,Etlan,etlan,23,Xilhuan Altepetl,36,Corathionia Earldom,16,1,2064,1351.74,554.77,FALSE,FALSE,2.231,Hunting,town,FALSE,FALSE,FALSE
736,Aflacosepar,aflacosepar,27,Marches of Petrello,74,Seglia County,23,1,3218,1336.19,985.95,FALSE,FALSE,0.603,River,trading_post,FALSE,FALSE,FALSE
737,Solqaqanahqa,solqaqanahqa,23,Xilhuan Altepetl,27,Archco County,16,1,1626,1256.91,443.88,FALSE,FALSE,5.646,Generic,town,FALSE,FALSE,FALSE
738,Solcha,solcha,22,Sultanate of Kanchasuyu,23,Apaor County,19,1,1775,240.63,481.67,FALSE,FALSE,0.663,Generic,trading_post,FALSE,FALSE,FALSE
739,Iuliacaria,iuliacaria,23,Xilhuan Altepetl,48,Hueca County,0,1,2132,1268.52,581.9,FALSE,FALSE,2.184,Generic,town,TRUE,FALSE,FALSE
740,Chryslakium,chryslakium,26,Raamkoda,118,Vaskmurd Istekoda,17,1,549,993.89,175.88,FALSE,FALSE,0.241,Highland,village,TRUE,FALSE,FALSE
741,Aupigende,aupigende,23,Xilhuan Altepetl,44,Drupiba County,0,1,1903,1120.54,517.74,FALSE,FALSE,1.688,Nomadic,village,FALSE,FALSE,FALSE
742,Tiercansu,tiercansu,22,Sultanate of Kanchasuyu,8,Tuarkalanco County,20,1,175,147.12,83.86,FALSE,FALSE,1.136,Nomadic,village,FALSE,FALSE,FALSE
743,Aloviala,aloviala,26,Raamkoda,64,Kalijurik Istekoda,0,1,1520,975.04,417.22,FALSE,FALSE,1.354,Highland,village,FALSE,FALSE,FALSE
744,Theliavarno,theliavarno,33,Duchy of Temalimco,0,,25,1,5370,356.86,1543.43,FALSE,FALSE,9.14,River,town,FALSE,TRUE,FALSE
745,Tungrodurum,tungrodurum,33,Duchy of Temalimco,0,,25,1,5184,577.4,1503.41,FALSE,FALSE,9.821,Generic,city,FALSE,FALSE,FALSE
746,Drupiba,drupiba,23,Xilhuan Altepetl,44,Drupiba County,0,1,1902,1100.76,514.65,FALSE,FALSE,11.098,River,city,FALSE,FALSE,FALSE
747,Cavendum,cavendum,31,Duchy of Witfordburia,0,,19,1,4482,296.25,1345.33,FALSE,FALSE,1.23,River,village,FALSE,FALSE,FALSE
748,Vintium,vintium,31,Duchy of Witfordburia,0,,25,1,4877,288.32,1448.91,FALSE,FALSE,3.625,Generic,town,FALSE,FALSE,FALSE
749,Donanlaqta,donanlaqta,28,Emirate of Riagan,85,Melaqta County,20,1,769,568.49,254.55,FALSE,FALSE,2.166,Lake,town,FALSE,FALSE,FALSE
750,Silunum,silunum,23,Xilhuan Altepetl,43,Preme Earldom,0,1,2771,1258.94,787.09,FALSE,FALSE,2.822,River,town,FALSE,FALSE,FALSE
751,Fontefilac,fontefilac,27,Marches of Petrello,66,Sezania Captaincy,23,1,3816,1380.65,1187.55,FALSE,FALSE,5.793,Generic,town,FALSE,FALSE,FALSE
752,Atapurtius,atapurtius,28,Emirate of Riagan,80,Dodanma County,20,1,318,560.23,119.06,FALSE,FALSE,1.134,Generic,village,FALSE,FALSE,FALSE
753,Cokavcokaqion,cokavcokaqion,23,Xilhuan Altepetl,42,Auiatlan County,16,1,970,1258.2,302.78,FALSE,FALSE,4.748,Generic,town,FALSE,FALSE,FALSE
754,Morromarvi,morromarvi,34,Duchy of Petlancia,133,Morromarvi Earldom,23,1,4017,1470.43,1224.82,FALSE,TRUE,2.254,Naval,town,FALSE,FALSE,FALSE
755,Ratetonia,ratetonia,22,Sultanate of Kanchasuyu,11,Qocha County,19,1,1287,290.72,382.68,FALSE,FALSE,4.781,Hunting,town,TRUE,FALSE,FALSE
756,Egorum,egorum,23,Xilhuan Altepetl,48,Hueca County,0,1,1821,1235.64,497.89,FALSE,FALSE,0.535,Generic,fort,FALSE,TRUE,FALSE
757,Castregulle,castregulle,23,Xilhuan Altepetl,35,Napanverte County,0,1,2730,1366.85,779.32,FALSE,FALSE,5.235,River,town,TRUE,FALSE,FALSE
758,Andarivovia,andarivovia,22,Sultanate of Kanchasuyu,8,Tuarkalanco County,19,1,751,189.57,251.66,FALSE,FALSE,3.988,Lake,town,FALSE,FALSE,FALSE
759,Doriellum,doriellum,22,Sultanate of Kanchasuyu,11,Qocha County,19,1,1385,324.42,396.44,FALSE,FALSE,2.115,Generic,town,FALSE,TRUE,FALSE
760,Lulacodunum,lulacodunum,22,Sultanate of Kanchasuyu,4,Ornanlpansu County,19,1,1290,359.93,381.09,FALSE,FALSE,3.624,Generic,town,FALSE,FALSE,FALSE
761,Elorirorum,elorirorum,29,Beylik of Lugrancanta,126,Tralinia Territory,21,1,1411,817.5,413.2,FALSE,FALSE,3.54,Generic,town,FALSE,FALSE,FALSE
762,Archco,archco,23,Xilhuan Altepetl,27,Archco County,16,1,1912,1330.23779296875,499.5707702636719,TRUE,FALSE,2.62,Hunting,capital,FALSE,FALSE,FALSE
763,Kutvaladosva,kutvaladosva,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate,18,1,2590,862.7451171875,719.3019409179688,TRUE,FALSE,0.033,Nomadic,capital,TRUE,FALSE,FALSE
764,Caidistlan,caidistlan,25,Latocail Naharcan,55,Caidistlan County,22,1,3103,996.4349365234375,955.4873657226562,TRUE,FALSE,0.421,Nomadic,capital,FALSE,FALSE,FALSE
765,Zaharkoda,zaharkoda,26,Raamkoda,63,Rammskord Istekoda,17,1,547,949.1978759765625,182.76007080078125,TRUE,FALSE,0.073,Highland,capital,FALSE,FALSE,FALSE
766,Accanovo,accanovo,27,Marches of Petrello,65,Colanolonia Earldom,23,1,3446,1483.0660400390625,1087.3946533203125,TRUE,FALSE,1.168,Generic,capital,FALSE,FALSE,FALSE
767,Dodanma,dodanma,28,Emirate of Riagan,80,Dodanma County,20,1,251,459.89306640625,100.76362609863281,TRUE,FALSE,0.966,Generic,capital,FALSE,FALSE,FALSE
768,Florum,florum,29,Beylik of Lugrancanta,93,Florum County,21,1,1022,631.0160522460938,319.12371826171875,TRUE,FALSE,1.648,Nomadic,capital,TRUE,FALSE,FALSE
769,Sirnorum,sirnorum,31,Duchy of Witfordburia,98,Sirnorum County,21,1,3601,112.29946899414062,1148.8919677734375,TRUE,FALSE,11.908,Hunting,capital,FALSE,FALSE,FALSE
770,Magnakan,magnakan,32,Nekosdamkoda,102,Magnakan County,17,1,3317,1187,1023,TRUE,FALSE,1.43,Highland,capital,FALSE,FALSE,FALSE
771,Tihuatlacoal,tihuatlacoal,33,Duchy of Temalimco,0,,0,1,4658,663.7012329101562,1381.4647216796875,TRUE,FALSE,2.977,Nomadic,capital,TRUE,TRUE,FALSE
772,Seacantlan,seacantlan,34,Duchy of Petlancia,0,,26,1,4929,1419.779296875,1448.099853515625,TRUE,FALSE,2.487,Hunting,capital,FALSE,FALSE,FALSE
773,Quenolistes,quenolistes,35,Duchy of Quenolistes,0,,24,1,3415,818.743408203125,1067.4217529296875,TRUE,FALSE,0.108,Nomadic,capital,FALSE,FALSE,FALSE
774,Viingavanach,viingavanach,36,Duchy of Eleral,0,,24,1,4324,858.9884033203125,1285.80029296875,TRUE,FALSE,0.229,Nomadic,capital,TRUE,TRUE,FALSE
