cell_id,state_id,state_name,province_id,province_name
583,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
584,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
585,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
586,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
587,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
588,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
589,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
590,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
591,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
592,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
593,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
594,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
595,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
596,22,Sultanate of Kanchasuyu,16,Melia Margrave
597,22,Sultanate of Kanchasuyu,18,Fioncorin County
598,22,Sultanate of Kanchasuyu,18,Fioncorin County
599,22,Sultanate of Kanchasuyu,18,Fioncorin County
600,22,Sultanate of Kanchasuyu,18,Fioncorin County
601,28,Emirate of Riagan,82,Dorinsia County
602,28,Emirate of Riagan,90,Nialaqtia County
603,28,Emirate of Riagan,90,Nialaqtia County
604,28,Emirate of Riagan,90,Nialaqtia County
605,28,Emirate of Riagan,90,Nialaqtia County
606,28,Emirate of Riagan,90,Nialaqtia County
607,28,Emirate of Riagan,90,Nialaqtia County
608,28,Emirate of Riagan,90,Nialaqtia County
609,28,Emirate of Riagan,90,Nialaqtia County
610,28,Emirate of Riagan,91,Nialpania County
611,28,Emirate of Riagan,89,Levelinium County
612,28,Emirate of Riagan,89,Levelinium County
613,28,Emirate of Riagan,89,Levelinium County
614,28,Emirate of Riagan,89,Levelinium County
615,28,Emirate of Riagan,92,Melaqtia County
616,28,Emirate of Riagan,92,Melaqtia County
617,26,Raamkoda,132,Tammekaar Istekoda
618,26,Raamkoda,132,Tammekaar Istekoda
619,26,Raamkoda,132,Tammekaar Istekoda
620,26,Raamkoda,132,Tammekaar Istekoda
621,26,Raamkoda,63,Rammskord Istekoda
622,26,Raamkoda,63,Rammskord Istekoda
623,26,Raamkoda,63,Rammskord Istekoda
624,26,Raamkoda,63,Rammskord Istekoda
625,26,Raamkoda,63,Rammskord Istekoda
626,26,Raamkoda,63,Rammskord Istekoda
627,26,Raamkoda,118,Vaskmurd Istekoda
628,26,Raamkoda,118,Vaskmurd Istekoda
629,26,Raamkoda,118,Vaskmurd Istekoda
630,26,Raamkoda,118,Vaskmurd Istekoda
631,26,Raamkoda,118,Vaskmurd Istekoda
632,26,Raamkoda,118,Vaskmurd Istekoda
633,23,Xilhuan Altepetl,38,Mosyan Earldom
634,23,Xilhuan Altepetl,38,Mosyan Earldom
635,23,Xilhuan Altepetl,38,Mosyan Earldom
636,23,Xilhuan Altepetl,38,Mosyan Earldom
637,23,Xilhuan Altepetl,38,Mosyan Earldom
638,23,Xilhuan Altepetl,38,Mosyan Earldom
639,23,Xilhuan Altepetl,38,Mosyan Earldom
640,23,Xilhuan Altepetl,38,Mosyan Earldom
641,23,Xilhuan Altepetl,42,Auiatlan County
642,23,Xilhuan Altepetl,42,Auiatlan County
643,23,Xilhuan Altepetl,42,Auiatlan County
644,23,Xilhuan Altepetl,42,Auiatlan County
645,23,Xilhuan Altepetl,42,Auiatlan County
646,23,Xilhuan Altepetl,42,Auiatlan County
647,0,Neutrals,0,
648,0,Neutrals,0,
649,0,Neutrals,0,
650,0,Neutrals,0,
651,0,Neutrals,0,
652,0,Neutrals,0,
653,23,Xilhuan Altepetl,0,
654,0,Neutrals,0,
655,0,Neutrals,0,
656,0,Neutrals,0,
657,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
658,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
659,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
660,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
661,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
662,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
663,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
664,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
665,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
666,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
667,0,Neutrals,0,
668,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
669,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
670,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
671,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
672,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
673,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
674,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
675,22,Sultanate of Kanchasuyu,18,Fioncorin County
676,22,Sultanate of Kanchasuyu,18,Fioncorin County
677,22,Sultanate of Kanchasuyu,18,Fioncorin County
678,22,Sultanate of Kanchasuyu,18,Fioncorin County
679,28,Emirate of Riagan,82,Dorinsia County
680,28,Emirate of Riagan,90,Nialaqtia County
681,28,Emirate of Riagan,90,Nialaqtia County
682,28,Emirate of Riagan,85,Melaqta County
683,28,Emirate of Riagan,85,Melaqta County
684,28,Emirate of Riagan,90,Nialaqtia County
685,28,Emirate of Riagan,90,Nialaqtia County
686,28,Emirate of Riagan,85,Melaqta County
687,28,Emirate of Riagan,90,Nialaqtia County
688,28,Emirate of Riagan,90,Nialaqtia County
689,28,Emirate of Riagan,91,Nialpania County
690,28,Emirate of Riagan,91,Nialpania County
691,28,Emirate of Riagan,83,Bevanconania County
692,28,Emirate of Riagan,83,Bevanconania County
693,28,Emirate of Riagan,89,Levelinium County
694,28,Emirate of Riagan,83,Bevanconania County
695,28,Emirate of Riagan,92,Melaqtia County
696,28,Emirate of Riagan,92,Melaqtia County
697,28,Emirate of Riagan,92,Melaqtia County
698,26,Raamkoda,132,Tammekaar Istekoda
699,26,Raamkoda,132,Tammekaar Istekoda
700,26,Raamkoda,132,Tammekaar Istekoda
701,26,Raamkoda,63,Rammskord Istekoda
702,26,Raamkoda,63,Rammskord Istekoda
703,26,Raamkoda,63,Rammskord Istekoda
704,26,Raamkoda,63,Rammskord Istekoda
705,26,Raamkoda,63,Rammskord Istekoda
706,26,Raamkoda,63,Rammskord Istekoda
707,26,Raamkoda,118,Vaskmurd Istekoda
708,26,Raamkoda,118,Vaskmurd Istekoda
709,26,Raamkoda,118,Vaskmurd Istekoda
710,26,Raamkoda,118,Vaskmurd Istekoda
711,26,Raamkoda,118,Vaskmurd Istekoda
712,26,Raamkoda,118,Vaskmurd Istekoda
713,26,Raamkoda,118,Vaskmurd Istekoda
714,23,Xilhuan Altepetl,42,Auiatlan County
715,23,Xilhuan Altepetl,38,Mosyan Earldom
716,23,Xilhuan Altepetl,42,Auiatlan County
717,23,Xilhuan Altepetl,38,Mosyan Earldom
718,23,Xilhuan Altepetl,38,Mosyan Earldom
719,23,Xilhuan Altepetl,42,Auiatlan County
720,23,Xilhuan Altepetl,42,Auiatlan County
721,23,Xilhuan Altepetl,42,Auiatlan County
722,23,Xilhuan Altepetl,42,Auiatlan County
723,23,Xilhuan Altepetl,42,Auiatlan County
724,23,Xilhuan Altepetl,42,Auiatlan County
725,23,Xilhuan Altepetl,42,Auiatlan County
726,23,Xilhuan Altepetl,42,Auiatlan County
727,0,Neutrals,0,
728,0,Neutrals,0,
729,0,Neutrals,0,
730,0,Neutrals,0,
731,0,Neutrals,0,
732,0,Neutrals,0,
733,0,Neutrals,0,
734,0,Neutrals,0,
735,0,Neutrals,0,
736,0,Neutrals,0,
737,0,Neutrals,0,
738,0,Neutrals,0,
739,0,Neutrals,0,
740,0,Neutrals,0,
741,0,Neutrals,0,
742,0,Neutrals,0,
743,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
744,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
745,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
746,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
747,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
748,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
749,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
750,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
751,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
752,0,Neutrals,0,
753,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
754,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
755,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
756,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
757,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
758,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
759,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
760,22,Sultanate of Kanchasuyu,18,Fioncorin County
761,22,Sultanate of Kanchasuyu,18,Fioncorin County
762,22,Sultanate of Kanchasuyu,18,Fioncorin County
763,28,Emirate of Riagan,85,Melaqta County
764,28,Emirate of Riagan,85,Melaqta County
765,28,Emirate of Riagan,85,Melaqta County
766,28,Emirate of Riagan,85,Melaqta County
767,28,Emirate of Riagan,85,Melaqta County
768,0,Neutrals,0,
769,28,Emirate of Riagan,85,Melaqta County
770,28,Emirate of Riagan,90,Nialaqtia County
771,28,Emirate of Riagan,85,Melaqta County
772,28,Emirate of Riagan,91,Nialpania County
773,28,Emirate of Riagan,91,Nialpania County
774,28,Emirate of Riagan,91,Nialpania County
775,28,Emirate of Riagan,83,Bevanconania County
776,28,Emirate of Riagan,83,Bevanconania County
777,28,Emirate of Riagan,83,Bevanconania County
778,28,Emirate of Riagan,83,Bevanconania County
779,28,Emirate of Riagan,83,Bevanconania County
780,28,Emirate of Riagan,92,Melaqtia County
781,28,Emirate of Riagan,92,Melaqtia County
782,26,Raamkoda,132,Tammekaar Istekoda
783,26,Raamkoda,132,Tammekaar Istekoda
784,26,Raamkoda,132,Tammekaar Istekoda
785,26,Raamkoda,63,Rammskord Istekoda
786,26,Raamkoda,63,Rammskord Istekoda
787,26,Raamkoda,63,Rammskord Istekoda
788,26,Raamkoda,63,Rammskord Istekoda
789,26,Raamkoda,63,Rammskord Istekoda
790,26,Raamkoda,63,Rammskord Istekoda
791,26,Raamkoda,118,Vaskmurd Istekoda
792,26,Raamkoda,118,Vaskmurd Istekoda
793,26,Raamkoda,118,Vaskmurd Istekoda
794,26,Raamkoda,118,Vaskmurd Istekoda
795,26,Raamkoda,118,Vaskmurd Istekoda
796,26,Raamkoda,118,Vaskmurd Istekoda
797,26,Raamkoda,118,Vaskmurd Istekoda
798,23,Xilhuan Altepetl,42,Auiatlan County
799,23,Xilhuan Altepetl,42,Auiatlan County
800,23,Xilhuan Altepetl,42,Auiatlan County
801,23,Xilhuan Altepetl,42,Auiatlan County
802,23,Xilhuan Altepetl,42,Auiatlan County
803,23,Xilhuan Altepetl,42,Auiatlan County
804,23,Xilhuan Altepetl,42,Auiatlan County
805,23,Xilhuan Altepetl,42,Auiatlan County
806,23,Xilhuan Altepetl,42,Auiatlan County
807,23,Xilhuan Altepetl,42,Auiatlan County
808,23,Xilhuan Altepetl,42,Auiatlan County
809,23,Xilhuan Altepetl,42,Auiatlan County
810,23,Xilhuan Altepetl,42,Auiatlan County
811,23,Xilhuan Altepetl,42,Auiatlan County
812,23,Xilhuan Altepetl,42,Auiatlan County
813,0,Neutrals,0,
814,0,Neutrals,0,
815,0,Neutrals,0,
816,0,Neutrals,0,
817,0,Neutrals,0,
818,0,Neutrals,0,
819,0,Neutrals,0,
820,23,Xilhuan Altepetl,0,
821,0,Neutrals,0,
822,0,Neutrals,0,
823,0,Neutrals,0,
824,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
825,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
826,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
827,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
828,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
829,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
830,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
831,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
832,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
833,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
834,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
835,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
836,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
837,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
838,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
839,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
840,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
841,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
842,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
843,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
844,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
845,28,Emirate of Riagan,87,Brenpunia County
846,28,Emirate of Riagan,87,Brenpunia County
847,28,Emirate of Riagan,85,Melaqta County
848,28,Emirate of Riagan,85,Melaqta County
849,28,Emirate of Riagan,85,Melaqta County
850,28,Emirate of Riagan,85,Melaqta County
851,28,Emirate of Riagan,85,Melaqta County
852,28,Emirate of Riagan,85,Melaqta County
853,0,Neutrals,0,
854,28,Emirate of Riagan,91,Nialpania County
855,28,Emirate of Riagan,91,Nialpania County
856,28,Emirate of Riagan,85,Melaqta County
857,28,Emirate of Riagan,91,Nialpania County
858,28,Emirate of Riagan,91,Nialpania County
859,28,Emirate of Riagan,83,Bevanconania County
860,28,Emirate of Riagan,83,Bevanconania County
861,28,Emirate of Riagan,83,Bevanconania County
862,28,Emirate of Riagan,83,Bevanconania County
863,28,Emirate of Riagan,83,Bevanconania County
864,28,Emirate of Riagan,83,Bevanconania County
865,28,Emirate of Riagan,92,Melaqtia County
866,26,Raamkoda,132,Tammekaar Istekoda
867,26,Raamkoda,132,Tammekaar Istekoda
868,26,Raamkoda,64,Kalijurik Istekoda
869,26,Raamkoda,64,Kalijurik Istekoda
870,26,Raamkoda,64,Kalijurik Istekoda
871,26,Raamkoda,64,Kalijurik Istekoda
872,26,Raamkoda,63,Rammskord Istekoda
873,26,Raamkoda,63,Rammskord Istekoda
874,26,Raamkoda,63,Rammskord Istekoda
875,26,Raamkoda,118,Vaskmurd Istekoda
876,26,Raamkoda,118,Vaskmurd Istekoda
877,26,Raamkoda,118,Vaskmurd Istekoda
878,26,Raamkoda,118,Vaskmurd Istekoda
879,26,Raamkoda,118,Vaskmurd Istekoda
880,26,Raamkoda,118,Vaskmurd Istekoda
881,26,Raamkoda,118,Vaskmurd Istekoda
882,23,Xilhuan Altepetl,42,Auiatlan County
883,23,Xilhuan Altepetl,42,Auiatlan County
884,23,Xilhuan Altepetl,42,Auiatlan County
885,23,Xilhuan Altepetl,42,Auiatlan County
886,23,Xilhuan Altepetl,42,Auiatlan County
887,23,Xilhuan Altepetl,42,Auiatlan County
888,23,Xilhuan Altepetl,42,Auiatlan County
889,23,Xilhuan Altepetl,42,Auiatlan County
890,23,Xilhuan Altepetl,42,Auiatlan County
891,23,Xilhuan Altepetl,42,Auiatlan County
892,23,Xilhuan Altepetl,42,Auiatlan County
893,23,Xilhuan Altepetl,42,Auiatlan County
894,23,Xilhuan Altepetl,42,Auiatlan County
895,23,Xilhuan Altepetl,42,Auiatlan County
896,23,Xilhuan Altepetl,114,Velarionia Land
897,23,Xilhuan Altepetl,114,Velarionia Land
898,23,Xilhuan Altepetl,114,Velarionia Land
899,23,Xilhuan Altepetl,114,Velarionia Land
900,23,Xilhuan Altepetl,114,Velarionia Land
901,0,Neutrals,0,
902,0,Neutrals,0,
903,0,Neutrals,0,
904,0,Neutrals,0,
905,0,Neutrals,0,
906,0,Neutrals,0,
907,0,Neutrals,0,
908,0,Neutrals,0,
909,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
910,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
911,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
912,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
913,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
914,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
915,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
916,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
917,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
918,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
919,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
920,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
921,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
922,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
923,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
924,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
925,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
926,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
927,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
928,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
929,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
930,28,Emirate of Riagan,87,Brenpunia County
931,28,Emirate of Riagan,87,Brenpunia County
932,28,Emirate of Riagan,87,Brenpunia County
933,28,Emirate of Riagan,85,Melaqta County
934,28,Emirate of Riagan,85,Melaqta County
935,28,Emirate of Riagan,85,Melaqta County
936,28,Emirate of Riagan,85,Melaqta County
937,29,Beylik of Lugrancanta,94,Orpanmalan County
938,29,Beylik of Lugrancanta,94,Orpanmalan County
939,29,Beylik of Lugrancanta,94,Orpanmalan County
940,29,Beylik of Lugrancanta,93,Florum County
941,29,Beylik of Lugrancanta,93,Florum County
942,29,Beylik of Lugrancanta,93,Florum County
943,29,Beylik of Lugrancanta,93,Florum County
944,29,Beylik of Lugrancanta,93,Florum County
945,28,Emirate of Riagan,83,Bevanconania County
946,28,Emirate of Riagan,83,Bevanconania County
947,28,Emirate of Riagan,83,Bevanconania County
948,28,Emirate of Riagan,83,Bevanconania County
949,28,Emirate of Riagan,0,
950,28,Emirate of Riagan,138,Victrum County
951,26,Raamkoda,64,Kalijurik Istekoda
952,26,Raamkoda,64,Kalijurik Istekoda
953,26,Raamkoda,64,Kalijurik Istekoda
954,26,Raamkoda,64,Kalijurik Istekoda
955,23,Xilhuan Altepetl,38,Mosyan Earldom
956,23,Xilhuan Altepetl,38,Mosyan Earldom
957,23,Xilhuan Altepetl,38,Mosyan Earldom
958,23,Xilhuan Altepetl,38,Mosyan Earldom
959,26,Raamkoda,118,Vaskmurd Istekoda
960,26,Raamkoda,118,Vaskmurd Istekoda
961,26,Raamkoda,118,Vaskmurd Istekoda
962,26,Raamkoda,118,Vaskmurd Istekoda
963,26,Raamkoda,118,Vaskmurd Istekoda
964,26,Raamkoda,118,Vaskmurd Istekoda
965,26,Raamkoda,118,Vaskmurd Istekoda
966,23,Xilhuan Altepetl,111,Cannarixus Territory
967,23,Xilhuan Altepetl,111,Cannarixus Territory
968,23,Xilhuan Altepetl,42,Auiatlan County
969,23,Xilhuan Altepetl,42,Auiatlan County
970,23,Xilhuan Altepetl,42,Auiatlan County
971,23,Xilhuan Altepetl,42,Auiatlan County
972,23,Xilhuan Altepetl,42,Auiatlan County
973,23,Xilhuan Altepetl,42,Auiatlan County
974,23,Xilhuan Altepetl,42,Auiatlan County
975,23,Xilhuan Altepetl,42,Auiatlan County
976,23,Xilhuan Altepetl,42,Auiatlan County
977,23,Xilhuan Altepetl,42,Auiatlan County
978,23,Xilhuan Altepetl,42,Auiatlan County
979,23,Xilhuan Altepetl,42,Auiatlan County
980,23,Xilhuan Altepetl,114,Velarionia Land
981,23,Xilhuan Altepetl,114,Velarionia Land
982,23,Xilhuan Altepetl,114,Velarionia Land
983,0,Neutrals,0,
984,0,Neutrals,0,
985,0,Neutrals,0,
986,0,Neutrals,0,
987,0,Neutrals,0,
988,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
989,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
990,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
991,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
992,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
993,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
994,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
995,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
996,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
997,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
998,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
999,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
1000,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1001,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1002,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1003,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1004,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1005,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1006,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1007,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1008,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1009,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1010,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1011,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1012,22,Sultanate of Kanchasuyu,107,Fionsuyu Territory
1013,22,Sultanate of Kanchasuyu,8,Tuarkalanco County
1014,28,Emirate of Riagan,87,Brenpunia County
1015,28,Emirate of Riagan,87,Brenpunia County
1016,28,Emirate of Riagan,87,Brenpunia County
1017,28,Emirate of Riagan,85,Melaqta County
1018,28,Emirate of Riagan,85,Melaqta County
1019,29,Beylik of Lugrancanta,94,Orpanmalan County
1020,0,Neutrals,0,
1021,29,Beylik of Lugrancanta,93,Florum County
1022,29,Beylik of Lugrancanta,93,Florum County
1023,29,Beylik of Lugrancanta,93,Florum County
1024,29,Beylik of Lugrancanta,93,Florum County
1025,29,Beylik of Lugrancanta,93,Florum County
1026,29,Beylik of Lugrancanta,93,Florum County
1027,29,Beylik of Lugrancanta,93,Florum County
1028,29,Beylik of Lugrancanta,93,Florum County
1029,29,Beylik of Lugrancanta,93,Florum County
1030,29,Beylik of Lugrancanta,93,Florum County
1031,29,Beylik of Lugrancanta,93,Florum County
1032,29,Beylik of Lugrancanta,93,Florum County
1033,29,Beylik of Lugrancanta,93,Florum County
1034,29,Beylik of Lugrancanta,93,Florum County
1035,28,Emirate of Riagan,0,
1036,28,Emirate of Riagan,138,Victrum County
1037,26,Raamkoda,64,Kalijurik Istekoda
1038,26,Raamkoda,64,Kalijurik Istekoda
1039,26,Raamkoda,64,Kalijurik Istekoda
1040,26,Raamkoda,64,Kalijurik Istekoda
1041,26,Raamkoda,64,Kalijurik Istekoda
1042,23,Xilhuan Altepetl,0,
1043,23,Xilhuan Altepetl,0,
1044,23,Xilhuan Altepetl,0,
1045,23,Xilhuan Altepetl,0,
1046,23,Xilhuan Altepetl,38,Mosyan Earldom
1047,26,Raamkoda,118,Vaskmurd Istekoda
1048,26,Raamkoda,118,Vaskmurd Istekoda
1049,26,Raamkoda,118,Vaskmurd Istekoda
1050,26,Raamkoda,118,Vaskmurd Istekoda
1051,26,Raamkoda,118,Vaskmurd Istekoda
1052,26,Raamkoda,118,Vaskmurd Istekoda
1053,23,Xilhuan Altepetl,111,Cannarixus Territory
1054,23,Xilhuan Altepetl,111,Cannarixus Territory
1055,23,Xilhuan Altepetl,111,Cannarixus Territory
1056,23,Xilhuan Altepetl,111,Cannarixus Territory
1057,23,Xilhuan Altepetl,42,Auiatlan County
1058,23,Xilhuan Altepetl,42,Auiatlan County
1059,23,Xilhuan Altepetl,42,Auiatlan County
1060,23,Xilhuan Altepetl,42,Auiatlan County
1061,23,Xilhuan Altepetl,42,Auiatlan County
1062,23,Xilhuan Altepetl,42,Auiatlan County
1063,23,Xilhuan Altepetl,42,Auiatlan County
1064,23,Xilhuan Altepetl,42,Auiatlan County
1065,23,Xilhuan Altepetl,41,Wesvariontia County
1066,23,Xilhuan Altepetl,114,Velarionia Land
1067,23,Xilhuan Altepetl,114,Velarionia Land
1068,23,Xilhuan Altepetl,114,Velarionia Land
1069,23,Xilhuan Altepetl,114,Velarionia Land
1070,23,Xilhuan Altepetl,114,Velarionia Land
1071,23,Xilhuan Altepetl,114,Velarionia Land
1072,23,Xilhuan Altepetl,114,Velarionia Land
1073,23,Xilhuan Altepetl,114,Velarionia Land
1074,0,Neutrals,0,
1075,0,Neutrals,0,
1076,0,Neutrals,0,
1077,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
1078,22,Sultanate of Kanchasuyu,110,Tiernanpun Territory
1079,0,Neutrals,0,
1080,0,Neutrals,0,
1081,0,Neutrals,0,
1082,0,Neutrals,0,
1083,0,Neutrals,0,
1084,0,Neutrals,0,
1085,0,Neutrals,0,
1086,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
1087,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
1088,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
1089,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
1090,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
1091,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
1092,22,Sultanate of Kanchasuyu,22,Ruyuyuionia County
1093,22,Sultanate of Kanchasuyu,5,Markia Margrave
1094,22,Sultanate of Kanchasuyu,5,Markia Margrave
1095,22,Sultanate of Kanchasuyu,4,Ornanlpansu County
1096,22,Sultanate of Kanchasuyu,4,Ornanlpansu County
1097,22,Sultanate of Kanchasuyu,4,Ornanlpansu County
1098,0,Neutrals,0,
1099,0,Neutrals,0,
